Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-7.451410000000001,-73.41241,Mâncio Lima,AC,5762,2011,407.3,12.3,5021.4,45.1,0.0,0.0706872613675807,2.0,0.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2012,1722.9,39.2,22859.9,2.4,0.6,0.07003943249725599,12.0,56.0
-8.89638,-70.65907,Feijó,AC,29179,2012,1418.5,33.0,27637.3,0.4,17.3,0.048613729051715265,0.0,1.0
-8.26015,-71.43408000000002,Tarauacá,AC,21156,2012,1486.5,29.9,19633.2,1.2,13.6,0.07026375496313103,0.0,2.0
-9.99527,-68.15925,Rio Branco,AC,9113,2012,2595.2,28.7,6517.2,0.0,0.1,0.2847799846373313,52.0,39.0
-10.61178,-68.46285,Xapuri,AC,5511,2012,1304.7,18.8,4200.5,0.0,0.0,0.2367446924333152,19.0,48.0
-10.45586,-67.86778000000001,Capixaba,AC,1760,2012,867.4,15.5,885.7,0.0,0.0,0.492840909090909,5.0,3.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2012,293.4,14.4,10766.7,0.0,49.5,0.02638963842417701,2.0,2.0
-9.63535,-67.65836,Porto Acre,AC,2703,2012,1280.8,13.5,1419.3,0.0,0.0,0.4738438771735109,2.0,0.0
-10.70365,-69.18608,Brasiléia,AC,4062,2012,1295.8,13.2,2755.3,0.0,0.4,0.3190054160512063,41.0,25.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2012,840.0,12.7,848.6,0.0,0.1,0.4932472108044627,23.0,10.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2013,1755.5,32.6,19951.5,2.4,0.6,0.07136468962152934,56.0,19.0
-8.89638,-70.65907,Feijó,AC,29179,2013,1442.7,24.2,27153.8,0.4,17.3,0.049443092635114295,1.0,0.0
-9.99527,-68.15925,Rio Branco,AC,9113,2013,2615.3,20.1,6496.2,0.0,0.1,0.28698562493141666,39.0,21.0
-10.70365,-69.18608,Brasiléia,AC,4062,2013,1313.7,17.9,2729.0,0.0,0.4,0.3234121122599705,25.0,11.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2013,309.8,16.5,10063.2,0.0,49.5,0.027864723871199856,2.0,2.0
-8.26015,-71.43408000000002,Tarauacá,AC,21156,2013,1500.8,14.3,19458.6,1.2,13.6,0.07093968614104745,2.0,2.0
-9.95424,-66.87906,Acrelândia,AC,1880,2013,1120.0,12.3,757.2,0.0,0.0,0.5957446808510638,7.0,5.0
-10.61178,-68.46285,Xapuri,AC,5511,2013,1315.8,11.1,4189.1,0.0,0.0,0.2387588459444747,48.0,6.0
-9.60105,-68.22547,Bujari,AC,3104,2013,1204.6,8.7,1898.8,0.0,0.2,0.3880798969072165,1.0,0.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2013,846.7,6.7,855.1,0.0,0.1,0.4971814445096888,10.0,2.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2014,1810.0,54.5,22662.3,2.4,0.6,0.07358022683848937,19.0,10.0
-8.89638,-70.65907,Feijó,AC,29179,2014,1478.8,36.1,27586.1,0.4,17.3,0.050680283765721916,0.0,0.0
-10.70365,-69.18608,Brasiléia,AC,4062,2014,1349.3,35.6,2700.5,0.0,0.4,0.3321762678483506,11.0,14.0
-9.99527,-68.15925,Rio Branco,AC,9113,2014,2650.2,34.9,6449.4,0.0,0.1,0.2908153187753758,21.0,19.0
-8.26015,-71.43408000000002,Tarauacá,AC,21156,2014,1532.9,32.1,19337.3,1.2,13.6,0.07245698619776895,2.0,1.0
-10.61178,-68.46285,Xapuri,AC,5511,2014,1334.8,19.0,4175.2,0.0,0.0,0.2422064960987117,6.0,2.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2014,328.6,18.8,10718.8,0.0,49.5,0.029555675481201662,2.0,0.0
-9.95424,-66.87906,Acrelândia,AC,1880,2014,1137.3,17.3,739.2,0.0,0.0,0.6049468085106383,5.0,0.0
-9.63535,-67.65836,Porto Acre,AC,2703,2014,1300.4,15.9,1390.5,0.0,0.0,0.4810950795412505,0.0,0.0
-9.60105,-68.22547,Bujari,AC,3104,2014,1216.0,11.4,1784.5,0.0,0.2,0.3917525773195876,0.0,0.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2015,1853.2,43.3,22742.4,2.4,0.6,0.07533639578844667,10.0,11.0
-9.99527,-68.15925,Rio Branco,AC,9113,2015,2681.5,31.3,6431.0,0.0,0.1,0.294249972566663,19.0,13.0
-10.70365,-69.18608,Brasiléia,AC,4062,2015,1372.1,22.8,2689.5,0.0,0.4,0.3377892663712457,14.0,19.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2015,348.3,19.7,10720.2,0.0,49.5,0.03132757690232056,0.0,0.0
-10.61178,-68.46285,Xapuri,AC,5511,2015,1353.1,18.3,4157.9,0.0,0.0,0.2455271275630557,2.0,2.0
-9.95424,-66.87906,Acrelândia,AC,1880,2015,1152.5,15.2,727.5,0.0,0.0,0.6130319148936171,0.0,0.0
-8.89638,-70.65907,Feijó,AC,29179,2015,1490.1,11.3,27360.1,0.4,17.3,0.05106754857945783,0.0,0.0
-10.8794,-68.58788,Epitaciolândia,AC,1703,2015,867.3,10.1,835.6,0.0,0.1,0.5092777451556078,9.0,8.0
-9.60105,-68.22547,Bujari,AC,3104,2015,1225.6,9.6,1878.1,0.0,0.2,0.3948453608247423,0.0,0.0
-9.63535,-67.65836,Porto Acre,AC,2703,2015,1308.7,8.3,1349.0,0.0,0.0,0.4841657417684055,0.0,0.0
-9.77147,-69.33204,Sena Madureira,AC,24599,2016,1911.1,57.9,22675.9,2.4,0.6,0.0776901500060978,11.0,10.0
-9.99527,-68.15925,Rio Branco,AC,9113,2016,2735.1,53.7,6377.8,0.0,0.1,0.3001316800175573,13.0,10.0
-8.89638,-70.65907,Feijó,AC,29179,2016,1530.4,40.3,27572.1,0.4,17.3,0.05244867884437438,0.0,0.0
-10.61178,-68.46285,Xapuri,AC,5511,2016,1387.1,34.0,4114.8,0.0,0.0,0.25169660678642714,2.0,17.0
-9.39576,-70.06354,Manoel Urbano,AC,11118,2016,376.2,27.8,10687.6,0.0,49.5,0.03383702104695089,0.0,2.0
