Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-6.19412,-48.20527,Ananás,TO,1587,2008,1154.9,4.7,194.0,192.8,43.4,0.7277252678008822,28.0,58.0
-3.94708,-51.35268,Anapu,PA,11910,2008,1916.2,74.3,8092.5,6.8,173.5,0.16089000839630566,0.0,9.0
-6.42281,-47.89701,Angico,TO,453,2008,199.2,2.6,30.5,222.6,0.0,0.4397350993377483,1.0,0.0
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2008,0.0,0.0,0.0,1166.8,0.0,0.0,1.0,0.0
-8.5825,-58.01843,Apiacás,MT,20401,2008,2034.4,45.8,17043.5,1052.9,263.2,0.09972060193127788,0.0,0.0
-1.43741,-45.09702,Apicum-Açu,MA,349,2008,167.0,0.0,0.0,3.0,59.2,0.4785100286532951,0.0,0.0
-7.59202,-59.44152,Apuí,AM,54490,2008,1621.0,70.7,51759.8,625.0,204.2,0.02974857772068269,0.0,0.0
-6.98883,-48.52513,Aragominas,TO,1180,2008,997.5,10.7,153.8,18.0,10.7,0.8453389830508474,1.0,1.0
-8.909410000000003,-49.57375,Araguacema,TO,2786,2008,48.1,1.1,421.8,2232.0,84.1,0.01726489590811199,27.0,9.0
-15.07464,-51.79283,Araguaiana,MT,6422,2008,830.0,3.6,528.0,5034.8,13.7,0.12924322640921831,0.0,0.0
-16.70281,-53.14052,Araguainha,MT,688,2008,0.0,0.0,0.0,687.3,0.0,0.0,0.0,0.0
-3.06101,-45.77225,Araguanã,MA,811,2008,756.8,7.0,53.5,0.0,0.0,0.9331689272503082,5.0,3.0
-5.641780000000002,-48.00928,Araguatins,TO,2642,2008,1802.2,15.1,233.5,539.0,66.7,0.6821347464042392,32.0,11.0
-12.83987,-49.7752,Araguaçu,TO,5183,2008,0.0,0.0,0.0,5099.8,2.7,0.0,46.0,81.0
-7.25203,-48.282,Araguaína,TO,4019,2008,2675.3,2.5,421.4,897.6,23.9,0.6656631002737,126.0,24.0
-5.03734,-45.89453,Arame,MA,3075,2008,1742.1,32.2,990.0,336.5,0.1,0.5665365853658536,47.0,0.0
-7.729360000000002,-49.0087,Arapoema,TO,1558,2008,1463.6,0.0,70.4,0.0,24.0,0.9394094993581514,23.0,99.0
-15.264829999999998,-58.40783,Araputanga,MT,1608,2008,1222.9,0.2,349.2,35.2,0.0,0.7605099502487562,1.0,20.0
-3.5501400000000003,-44.72648,Arari,MA,1115,2008,405.1,10.0,45.4,585.3,78.7,0.3633183856502242,1.0,10.0
-14.5036,-56.87307,Arenápolis,MT,414,2008,367.5,0.3,46.5,0.0,0.0,0.8876811594202898,9.0,45.0
-10.10335,-59.71834000000001,Aripuanã,MT,25182,2008,3767.6,81.3,20862.8,283.2,53.8,0.14961480422524026,38.0,184.0
-9.97866,-63.05645,Ariquemes,RO,4481,2008,3161.9,8.4,1229.3,89.6,0.2,0.7056237446998438,3.0,93.0
-12.81998,-46.91441,Arraias,TO,5827,2008,0.0,0.0,0.0,5814.1,0.0,0.0,0.0,8.0
-10.71979,-70.01543000000001,Assis Brasil,AC,5180,2008,247.6,3.5,4888.6,0.5,0.0,0.0477992277992278,2.0,2.0
-5.67098,-71.72825,Atalaia do Norte,AM,80005,2008,233.4,1.2,77330.4,16.5,395.9,0.002917317667645772,0.0,0.0
-5.52161,-47.92406,Augustinópolis,TO,397,2008,381.2,0.3,15.2,0.5,0.0,0.9602015113350124,95.0,71.0
-0.99609,-46.42827,Augusto Corrêa,PA,1100,2008,728.1,0.3,240.3,4.7,76.3,0.6619090909090909,137.0,146.0
-2.26004,-47.7069,Aurora do Pará,PA,1824,2008,1516.1,17.2,288.1,0.0,17.3,0.8311951754385964,7.0,1.0
