Lat,Long,Municipio,Estado,AreaKm2,Desmatado2008,Incremento20072008,Floresta2008,NaoFloresta2008,Hidrografia2008,Desmatado2009,Incremento20082009,Floresta2009,NaoFloresta2009,Hidrografia2009,Desmatado2010,Incremento20092010,Floresta2010,NaoFloresta2010,Hidrografia2010,Desmatado2011,Incremento20102011,Floresta2011,NaoFloresta2011,Hidrografia2011,Desmatado2012,Incremento20112012,Floresta2012,NaoFloresta2012,Hidrografia2012,Desmatado2013,Incremento20122013,Floresta2013,NaoFloresta2013,Hidrografia2013,Desmatado2014,Incremento20132014,Floresta2014,NaoFloresta2014,Hidrografia2014,Desmatado2015,Incremento20142015,Floresta2015,NaoFloresta2015,Hidrografia2015,Desmatado2016,Incremento20152016,Floresta2016,NaoFloresta2016,Hidrografia2016,Desmatado2017,Incremento20162017,Floresta2017,NaoFloresta2017,Hidrografia2017,Desmatado2018,Incremento20172018,Floresta2018,NaoFloresta2018,Hidrografia2018,Desmatado2019,Incremento20182019,Floresta2019,NaoFloresta2019,Hidrografia2019,PercDesmatado2008,PercDesmatado2009,PercDesmatado2010,PercDesmatado2011,PercDesmatado2012,PercDesmatado2013,PercDesmatado2014,PercDesmatado2015,PercDesmatado2016,PercDesmatado2017,PercDesmatado2018,PercDesmatado2019
-10.54819,-48.54647,Porto Nacional,TO,4472,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,4441.5,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61343,-51.7237,Porto Grande,AP,4407,344.1,13.4,3235.6,639.8,19.4,348.6,4.5,3266.2,639.8,19.4,350.3,1.7,2073.1,639.8,19.4,352.6,2.3,1551.8,639.8,19.4,355.2,2.6,2020.7,639.8,19.4,357.1,1.9,1673.3,639.8,19.4,359.4,2.4,2485.3,639.8,19.4,360.0,0.6,2220.7,639.8,19.4,360.8,0.8,785.8,639.8,19.4,364.2,3.4,2907.1,639.8,19.4,365.2,1.0,2661.6,639.8,19.4,367.9,2.7,3108.0,639.8,19.4,0.07808032675289313,0.07910142954390742,0.0794871794871795,0.08000907646925347,0.08059904697072838,0.08103017926026776,0.08155207624234172,0.08168822328114364,0.08186975266621284,0.08264125255275698,0.08286816428409348,0.08348082595870206
-6.3838,-47.26834,Porto Franco,MA,1427,559.2,2.5,91.3,760.7,15.6,561.4,2.2,89.1,760.7,15.6,562.2,0.8,88.2,760.7,15.6,563.6,1.4,86.8,760.7,15.6,566.0,2.5,84.5,760.7,15.6,566.8,0.8,83.6,760.7,15.6,568.3,1.5,82.3,760.7,15.6,570.3,2.0,80.4,760.7,15.6,572.3,1.9,78.4,760.7,15.6,573.8,1.6,76.9,760.7,15.6,574.7,0.8,76.0,760.7,15.6,575.8,1.1,74.9,760.7,15.6,0.39187105816398043,0.3934127540294324,0.3939733707077786,0.3949544498948844,0.39663629992992294,0.39719691660826906,0.39824807288016817,0.3996496145760336,0.4010511562718991,0.40210231254379813,0.40273300630693765,0.4035038542396636
-15.532,-57.21941999999999,Porto Estrela,MT,2068,380.3,0.2,225.3,1462.4,0.0,380.5,0.2,225.1,1462.4,0.0,380.5,0.1,225.1,1462.4,0.0,380.5,0.0,225.1,1462.4,0.0,380.5,0.0,225.1,1462.4,0.0,380.7,0.1,224.9,1462.4,0.0,380.8,0.1,224.8,1462.4,0.0,380.9,0.1,224.7,1462.4,0.0,381.4,0.5,224.2,1462.4,0.0,381.6,0.2,224.0,1462.4,0.0,381.9,0.3,223.7,1462.4,0.0,382.2,0.3,223.4,1462.4,0.0,0.18389748549323018,0.18399419729206964,0.18399419729206964,0.18399419729206964,0.18399419729206964,0.18409090909090908,0.18413926499032882,0.18418762088974855,0.1844294003868472,0.18452611218568665,0.18467117988394582,0.18481624758220502
-15.888,-58.84338,Porto Esperidião,MT,5833,369.5,7.1,216.3,5241.5,0.0,369.8,0.3,217.6,5241.5,0.0,375.4,5.6,207.2,5241.5,0.0,376.7,1.3,205.8,5241.5,0.0,377.1,0.5,206.1,5241.5,0.0,377.1,0.0,208.4,5241.5,0.0,378.3,1.2,206.0,5241.5,0.0,382.3,4.0,205.6,5241.5,0.0,383.0,0.8,205.5,5241.5,0.0,383.3,0.3,208.2,5241.5,0.0,384.5,1.2,207.0,5241.5,0.0,389.3,4.8,202.2,5241.5,0.0,0.06334647694153951,0.06339790845191154,0.06435796331218926,0.06458083319046802,0.06464940853763072,0.06464940853763072,0.0648551345791188,0.06554088805074576,0.06566089490828048,0.0657123264186525,0.06591805246014058,0.06674095662609292
-11.77239,-56.69871,Porto dos Gaúchos,MT,7048,2950.5,30.2,4026.0,48.5,23.0,2959.3,8.9,4017.2,48.5,23.0,2980.8,21.5,3968.1,48.5,23.0,3001.3,20.5,3975.1,48.5,23.0,3009.1,7.8,3967.3,48.5,23.0,3023.6,14.5,3952.8,48.5,23.0,3040.3,16.7,3934.2,48.5,23.0,3071.4,31.1,3905.1,48.5,23.0,3080.1,8.7,3896.4,48.5,23.0,3099.8,19.7,3876.7,48.5,23.0,3132.4,32.6,3830.8,48.5,23.0,3157.4,25.0,3819.1,48.5,23.0,0.4186293984108967,0.419877979568672,0.4229284903518729,0.42583711691259934,0.4269438138479001,0.4290011350737798,0.43137060158910334,0.43578320090805905,0.43701759364358683,0.4398127128263337,0.44443813847900115,0.44798524404086265
-2.1667799999999997,-52.59636,Porto de Moz,PA,17427,859.8,22.3,9230.2,3135.6,1453.8,914.0,54.2,8181.4,3135.6,1453.8,945.3,31.3,5835.3,3135.6,1453.8,964.4,19.1,8108.2,3135.6,1453.8,984.4,20.0,5954.5,3135.6,1453.8,1000.5,16.1,6607.6,3135.6,1453.8,1022.0,21.5,8661.4,3135.6,1453.8,1043.8,21.7,8960.6,3135.6,1453.8,1064.6,20.9,4228.5,3135.6,1453.8,1080.0,15.4,7005.8,3135.6,1453.8,1116.2,36.1,9712.8,3135.6,1453.8,1158.0,41.8,11679.6,3135.6,1453.8,0.04933723532449647,0.05244735181040913,0.0542434153899122,0.05533941584896999,0.05648706030871636,0.05741091409881219,0.058644631893039534,0.05989556435416308,0.0610891145922993,0.06197280082630401,0.06405003729844494,0.06644861421931486
-11.54951,-47.065870000000004,Porto Alegre do Tocantins,TO,505,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,505.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.764289999999999,-51.59043,Porto Alegre do Norte,MT,3982,870.6,12.1,665.5,2445.9,0.0,871.5,0.9,664.6,2445.9,0.0,874.4,2.8,661.7,2445.9,0.0,878.0,3.6,657.8,2445.9,0.0,879.2,1.1,656.9,2445.9,0.0,880.7,1.5,655.4,2445.9,0.0,882.2,1.6,653.9,2445.9,0.0,886.1,3.8,650.0,2445.9,0.0,887.0,0.9,649.1,2445.9,0.0,887.4,0.5,648.7,2445.9,0.0,888.2,0.8,647.9,2445.9,0.0,893.4,5.2,642.7,2445.9,0.0,0.2186338523355098,0.2188598694123556,0.21958814665996987,0.22049221496735308,0.22079357106981418,0.2211702661978905,0.22154696132596685,0.22252636865896536,0.22275238573581116,0.22285283776996484,0.22305374183827223,0.22435961828227022
-9.63535,-67.65836,Porto Acre,AC,2703,1231.5,8.5,1468.4,0.0,0.0,1237.9,6.4,1462.3,0.0,0.0,1250.1,12.2,1450.1,0.0,0.0,1267.3,17.2,1432.9,0.0,0.0,1280.8,13.5,1419.3,0.0,0.0,1284.5,3.7,1416.1,0.0,0.0,1300.4,15.9,1390.5,0.0,0.0,1308.7,8.3,1349.0,0.0,0.0,1324.7,16.0,1378.3,0.0,0.0,1334.2,9.5,1368.8,0.0,0.0,1348.4,14.1,1354.6,0.0,0.0,1372.0,23.6,1331.0,0.0,0.0,0.4556048834628191,0.4579726230114688,0.4624861265260821,0.46884942656307804,0.4738438771735109,0.47521272660007396,0.48109507954125047,0.4841657417684055,0.4900850906400296,0.49359970403255643,0.4988531261561229,0.5075841657417685
-2.62095,-50.99664,Portel,PA,25425,1376.9,97.3,20692.9,385.9,845.9,1407.5,30.6,11211.0,385.9,845.9,1463.7,56.2,10819.6,385.9,845.9,1532.0,68.3,19652.8,385.9,845.9,1544.2,12.2,13516.2,385.9,845.9,1560.7,16.5,12350.2,385.9,845.9,1621.0,60.2,13873.8,385.9,845.9,1730.2,109.2,17364.8,385.9,845.9,1908.4,178.1,14828.3,385.9,845.9,2076.1,167.7,20172.1,385.9,845.9,2175.9,99.8,3946.0,385.9,845.9,2430.2,254.4,21590.8,385.9,845.9,0.05415535889872174,0.05535889872173058,0.05756932153392331,0.06025565388397247,0.06073549655850541,0.06138446411012783,0.06375614552605703,0.06805113077679449,0.07505998033431661,0.08165585054080629,0.0855811209439528,0.09558308751229104
-15.428920000000002,-59.30169,Pontes e Lacerda,MT,8639,3858.4,31.0,1452.2,3322.8,0.0,3869.1,10.7,1439.5,3322.8,0.0,3872.6,3.6,1440.6,3322.8,0.0,3875.8,3.2,1437.3,3322.8,0.0,3877.9,2.1,1433.2,3322.8,0.0,3880.7,2.8,1432.5,3322.8,0.0,3883.5,2.8,1429.7,3322.8,0.0,3885.7,2.2,1428.0,3322.8,0.0,3888.0,2.4,1428.2,3322.8,0.0,3892.6,4.5,1423.0,3322.8,0.0,3895.8,3.2,1420.4,3322.8,0.0,3904.0,8.2,1412.2,3322.8,0.0,0.4466257668711657,0.44786433615001736,0.4482694756337539,0.44863988887602735,0.44888297256626924,0.44920708415325844,0.4495311957402477,0.44978585484431066,0.4500520893621947,0.45058455839796274,0.4509549716402362,0.4519041555735617
-16.66906,-52.92828000000001,Ponte Branca,MT,687,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,1.2,685.8,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,1.2,685.8,0.0,0.0,0.0,1.2,685.8,0.0,0.0,0.0,1.2,685.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.7525,-47.37027,Ponte Alta do Tocantins,TO,6534,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,6524.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-12.066510000000001,-46.57578,Ponte Alta do Bom Jesus,TO,1818,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,2.2,1815.8,0.0,0.0,0.0,0.0,1815.8,0.0,0.0,0.0,2.2,1815.8,0.0,0.0,0.0,2.2,1815.8,0.0,0.0,0.0,2.2,1815.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.91634,-52.6633,Pontal do Araguaia,MT,2755,0.0,0.0,0.6,2742.9,10.3,0.0,0.0,0.0,2742.9,10.3,0.0,0.0,1.1,2742.9,10.3,0.0,0.0,0.6,2742.9,10.3,0.0,0.0,0.0,2742.9,10.3,0.0,0.0,0.0,2742.9,10.3,0.0,0.0,0.0,2742.9,10.3,0.0,0.0,1.8,2742.9,10.3,0.0,0.0,0.0,2742.9,10.3,0.0,0.0,1.8,2742.9,10.3,0.0,0.0,1.8,2742.9,10.3,0.0,0.0,1.8,2742.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.10948,-49.06293,Ponta de Pedras,PA,3378,51.6,0.0,527.6,2254.4,462.6,52.0,0.4,589.5,2254.4,462.6,52.1,0.1,608.6,2254.4,462.6,52.3,0.2,489.9,2254.4,462.6,52.3,0.0,608.7,2254.4,462.6,52.3,0.0,575.3,2254.4,462.6,52.3,0.0,464.9,2254.4,462.6,52.3,0.0,472.5,2254.4,462.6,52.3,0.0,461.0,2254.4,462.6,52.3,0.0,528.2,2254.4,462.6,52.3,0.0,425.6,2254.4,462.6,52.3,0.0,608.7,2254.4,462.6,0.0152753108348135,0.015393724097098875,0.01542332741267022,0.015482534043812906,0.015482534043812906,0.015482534043812906,0.015482534043812906,0.015482534043812906,0.015482534043812906,0.015482534043812906,0.015482534043812906,0.015482534043812906
-16.79972,-56.96679,Poconé,MT,17283,77.9,0.0,913.7,15557.9,697.0,78.5,0.7,913.5,15557.9,697.0,78.8,0.3,793.8,15557.9,697.0,78.8,0.0,874.9,15557.9,697.0,79.1,0.4,900.7,15557.9,697.0,79.5,0.4,904.9,15557.9,697.0,80.2,0.7,900.8,15557.9,697.0,80.2,0.0,947.9,15557.9,697.0,80.2,0.0,918.9,15557.9,697.0,80.6,0.4,947.5,15557.9,697.0,81.4,0.8,945.3,15557.9,697.0,81.4,0.0,946.7,15557.9,697.0,0.0045073193311346415,0.004542035526239658,0.004559393623792166,0.004559393623792166,0.004576751721344674,0.004599895851414685,0.004640398079037204,0.004640398079037204,0.004640398079037204,0.004663542209107215,0.004709830469247237,0.004709830469247237
-4.770980000000001,-44.8038,Poção de Pedras,MA,663,588.9,0.0,0.0,0.2,0.0,589.8,0.9,73.0,0.2,0.0,589.8,0.0,0.0,0.2,0.0,589.8,0.0,0.0,0.2,0.0,589.8,0.0,0.0,0.2,0.0,589.8,0.0,0.0,0.2,0.0,589.8,0.0,0.0,0.2,0.0,589.8,0.0,73.0,0.2,0.0,589.8,0.0,73.0,0.2,0.0,589.8,0.0,73.0,0.2,0.0,589.8,0.0,73.0,0.2,0.0,589.8,0.0,73.0,0.2,0.0,0.888235294117647,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954,0.8895927601809954
-14.54069,-54.66186999999999,Planalto da Serra,MT,2452,551.6,1.2,44.4,1855.8,0.0,551.6,0.0,44.4,1855.8,0.0,551.6,0.0,44.4,1855.8,0.0,551.8,0.2,44.2,1855.8,0.0,551.8,0.0,44.1,1855.8,0.0,551.8,0.0,44.2,1855.8,0.0,551.8,0.1,44.2,1855.8,0.0,552.2,0.3,44.0,1855.8,0.0,552.2,0.0,44.0,1855.8,0.0,552.2,0.0,44.0,1855.8,0.0,552.2,0.0,44.0,1855.8,0.0,552.2,0.0,44.0,1855.8,0.0,0.22495921696574225,0.22495921696574225,0.22495921696574225,0.22504078303425773,0.22504078303425773,0.22504078303425773,0.22504078303425773,0.22520391517128877,0.22520391517128877,0.22520391517128877,0.22520391517128877,0.22520391517128877
-10.24035,-67.25291,Plácido de Castro,AC,1988,1410.3,3.3,572.7,0.0,0.0,1421.2,10.9,563.5,0.0,0.0,1427.1,5.9,556.5,0.0,0.0,1434.2,7.1,530.0,0.0,0.0,1438.2,4.0,544.0,0.0,0.0,1443.3,5.1,541.2,0.0,0.0,1452.4,9.1,528.0,0.0,0.0,1457.9,5.5,530.1,0.0,0.0,1466.0,8.1,517.0,0.0,0.0,1471.2,5.2,516.8,0.0,0.0,1483.9,12.8,504.1,0.0,0.0,1493.3,9.3,494.7,0.0,0.0,0.7094064386317908,0.7148893360160966,0.7178571428571429,0.7214285714285714,0.7234406438631791,0.7260060362173038,0.7305835010060363,0.7333501006036218,0.7374245472837022,0.7400402414486922,0.7464285714285714,0.7511569416498993
-3.91426,-54.44242,Placas,PA,7173,1651.0,86.4,4914.1,0.1,0.1,1690.8,39.8,5461.2,0.1,0.1,1747.2,56.3,5044.2,0.1,0.1,1786.9,39.7,4121.0,0.1,0.1,1867.1,80.2,5271.1,0.1,0.1,1891.8,24.7,2458.7,0.1,0.1,1945.2,53.4,4115.9,0.1,0.1,2034.1,88.9,5129.9,0.1,0.1,2101.8,67.7,4970.8,0.1,0.1,2190.1,88.3,4982.7,0.1,0.1,2283.0,92.9,4889.8,0.1,0.1,2387.8,104.8,4785.0,0.1,0.1,0.2301686881360658,0.2357172731074864,0.24358009201171058,0.2491147358148613,0.2602955527673219,0.26373902132998744,0.2711836051861146,0.28357730377805657,0.29301547469677963,0.3053255262791022,0.31827687160184026,0.3328872159486965
-9.94502,-50.0224,Pium,TO,10035,34.4,0.0,1668.1,8080.3,251.4,34.4,0.1,1447.8,8080.3,251.4,34.6,0.1,1667.8,8080.3,251.4,34.6,0.0,1667.8,8080.3,251.4,34.6,0.0,1667.8,8080.3,251.4,34.6,0.0,1667.9,8080.3,251.4,34.6,0.0,1667.8,8080.3,251.4,34.6,0.0,1668.7,8080.3,251.4,34.8,0.2,1668.5,8080.3,251.4,34.9,0.1,1668.4,8080.3,251.4,34.9,0.0,1668.4,8080.3,251.4,35.1,0.2,1668.2,8080.3,251.4,0.0034280019930244144,0.0034280019930244144,0.0034479322371699056,0.0034479322371699056,0.0034479322371699056,0.0034479322371699056,0.0034479322371699056,0.0034479322371699056,0.003467862481315396,0.0034778276033881413,0.0034778276033881413,0.0034977578475336325
-6.734539999999999,-48.25245,Piraquê,TO,1374,1093.9,1.4,207.1,72.8,0.0,1095.5,1.6,205.5,72.8,0.0,1096.6,1.2,204.4,72.8,0.0,1097.6,1.0,199.8,72.8,0.0,1097.6,0.0,200.6,72.8,0.0,1098.4,0.8,177.4,72.8,0.0,1098.6,0.2,202.4,72.8,0.0,1099.7,1.1,201.5,72.8,0.0,1100.1,0.4,201.1,72.8,0.0,1100.7,0.5,200.5,72.8,0.0,1101.3,0.7,197.8,72.8,0.0,1104.7,3.4,196.5,72.8,0.0,0.7961426491994178,0.7973071324599709,0.7981077147016011,0.7988355167394467,0.7988355167394467,0.7994177583697235,0.7995633187772925,0.8003639010189229,0.8006550218340611,0.8010917030567686,0.8015283842794759,0.8040029112081514
-3.77524,-44.16935,Pirapemas,MA,698,253.3,0.0,2.2,0.0,0.0,285.0,31.7,407.1,0.0,0.0,285.0,0.0,1.5,0.0,0.0,285.0,0.0,0.9,0.0,0.0,285.0,0.0,0.5,0.0,0.0,285.0,0.0,0.0,0.0,0.0,285.4,0.3,1.6,0.0,0.0,286.0,0.6,402.3,0.0,0.0,286.1,0.1,411.1,0.0,0.0,286.6,0.5,411.4,0.0,0.0,286.9,0.3,411.1,0.0,0.0,288.4,1.5,395.6,0.0,0.0,0.36289398280802293,0.40830945558739257,0.40830945558739257,0.40830945558739257,0.40830945558739257,0.40830945558739257,0.40888252148997134,0.40974212034383956,0.4098853868194843,0.41060171919770777,0.4110315186246418,0.4131805157593123
-3.8712,-45.08068,Pio XII,MA,550,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,479.0,0.0,0.0,48.0,23.6,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909,0.8709090909090909
-2.49468,-45.14562,Pinheiro,MA,1482,871.2,4.1,70.8,414.3,105.9,872.3,1.1,73.6,414.3,105.9,872.7,0.5,53.1,414.3,105.9,874.6,1.8,75.7,414.3,105.9,874.6,0.0,42.6,414.3,105.9,875.7,1.2,61.5,414.3,105.9,876.5,0.7,84.4,414.3,105.9,876.8,0.4,34.5,414.3,105.9,876.9,0.1,0.0,414.3,105.9,878.8,1.8,66.8,414.3,105.9,878.8,0.1,19.6,414.3,105.9,879.8,1.0,68.5,414.3,105.9,0.5878542510121458,0.5885964912280701,0.5888663967611336,0.5901484480431849,0.5901484480431849,0.5908906882591094,0.5914304993252362,0.5916329284750337,0.5917004048582996,0.5929824561403508,0.5929824561403508,0.5936572199730095
-11.1956,-47.57902,Pindorama do Tocantins,TO,1567,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,1567.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.7049,-45.47687,Pindaré-Mirim,MA,275,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,202.4,0.0,0.0,52.8,20.0,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736
-13.010539999999999,-61.735859999999995,Pimenteiras do Oeste,RO,6065,1245.8,6.4,2322.8,2429.1,23.1,1250.8,4.9,2299.0,2429.1,23.1,1256.7,6.0,2318.0,2429.1,23.1,1263.0,6.3,2311.5,2429.1,23.1,1270.6,7.6,2309.3,2429.1,23.1,1271.7,1.1,2310.6,2429.1,23.1,1272.9,1.2,2304.1,2429.1,23.1,1277.3,4.4,2335.5,2429.1,23.1,1285.9,8.6,2299.8,2429.1,23.1,1288.9,3.0,2323.9,2429.1,23.1,1292.4,3.5,2320.4,2429.1,23.1,1296.1,3.7,2316.7,2429.1,23.1,0.2054080791426216,0.20623248145094805,0.2072052761747733,0.20824402308326465,0.20949711459192083,0.20967848309975268,0.20987633965375105,0.2106018136850783,0.21201978565539986,0.21251442704039572,0.21309150865622425,0.2137015663643858
-11.862160000000001,-60.80891,Pimenta Bueno,RO,6280,2357.6,43.4,2870.5,1046.7,5.2,2371.8,14.2,2853.9,1046.7,5.2,2375.9,4.1,2852.2,1046.7,5.2,2380.2,4.3,2847.9,1046.7,5.2,2412.9,32.6,2813.2,1046.7,5.2,2419.3,6.4,2808.8,1046.7,5.2,2423.2,4.0,2804.9,1046.7,5.2,2429.8,6.5,2798.3,1046.7,5.2,2440.0,10.2,2788.1,1046.7,5.2,2462.3,22.4,2765.8,1046.7,5.2,2482.7,20.3,2745.4,1046.7,5.2,2503.1,20.5,2725.0,1046.7,5.2,0.3754140127388535,0.3776751592356688,0.378328025477707,0.3790127388535032,0.38421974522292995,0.38523885350318476,0.3858598726114649,0.3869108280254777,0.3885350318471338,0.3920859872611465,0.3953343949044586,0.3985828025477707
-6.5522599999999995,-48.99483,Piçarra,PA,3322,2876.2,17.7,381.9,0.0,63.9,2888.5,12.4,369.6,0.0,63.9,2900.7,12.2,356.9,0.0,63.9,2904.4,3.7,352.8,0.0,63.9,2906.8,2.4,349.7,0.0,63.9,2910.3,3.5,330.0,0.0,63.9,2915.4,5.1,336.6,0.0,63.9,2918.5,3.1,336.9,0.0,63.9,2921.8,3.3,336.3,0.0,63.9,2924.6,2.8,333.5,0.0,63.9,2928.6,4.0,295.2,0.0,63.9,2930.6,2.0,327.5,0.0,63.9,0.8658037326911499,0.8695063214930765,0.8731788079470199,0.8742925948223962,0.8750150511739916,0.8760686333534016,0.8776038531005419,0.8785370258880193,0.879530403371463,0.8803732691149909,0.8815773630343167,0.8821794099939795
-4.41293,-44.28022,Peritoró,MA,836,232.2,0.0,62.2,0.0,0.0,253.4,21.2,573.9,0.0,0.0,253.4,0.0,59.9,0.0,0.0,253.4,0.0,60.2,0.0,0.0,253.4,0.0,60.0,0.0,0.0,253.4,0.0,0.0,0.0,0.0,254.1,0.7,60.4,0.0,0.0,255.4,1.3,580.6,0.0,0.0,256.4,1.0,579.6,0.0,0.0,256.6,0.3,579.4,0.0,0.0,256.9,0.2,579.1,0.0,0.0,257.1,0.2,578.9,0.0,0.0,0.2777511961722488,0.30311004784688994,0.30311004784688994,0.30311004784688994,0.30311004784688994,0.30311004784688994,0.30394736842105263,0.3055023923444976,0.3066985645933014,0.30693779904306223,0.30729665071770335,0.30753588516746416
-2.56371,-44.91918,Peri Mirim,MA,409,245.5,1.2,34.5,126.3,0.8,245.6,0.1,20.2,126.3,0.8,245.6,0.0,20.5,126.3,0.8,245.7,0.1,21.9,126.3,0.8,245.7,0.0,25.9,126.3,0.8,245.7,0.0,12.8,126.3,0.8,245.9,0.2,35.6,126.3,0.8,245.9,0.0,7.2,126.3,0.8,245.9,0.0,0.0,126.3,0.8,245.9,0.0,35.7,126.3,0.8,245.9,0.0,0.0,126.3,0.8,245.9,0.0,9.3,126.3,0.8,0.6002444987775061,0.6004889975550122,0.6004889975550122,0.6007334963325183,0.6007334963325183,0.6007334963325183,0.6012224938875306,0.6012224938875306,0.6012224938875306,0.6012224938875306,0.6012224938875306,0.6012224938875306
-8.39954,-48.91318,Pequizeiro,TO,1213,843.6,1.0,66.5,302.9,0.0,843.8,0.2,66.3,302.9,0.0,844.2,0.4,65.9,302.9,0.0,844.3,0.1,65.8,302.9,0.0,844.5,0.2,65.6,302.9,0.0,844.5,0.0,65.6,302.9,0.0,844.7,0.1,64.7,302.9,0.0,844.7,0.0,65.4,302.9,0.0,845.4,0.7,64.7,302.9,0.0,845.9,0.6,64.2,302.9,0.0,845.9,0.0,50.0,302.9,0.0,846.3,0.3,63.8,302.9,0.0,0.6954657873042045,0.6956306677658697,0.6959604286892004,0.696042868920033,0.6962077493816983,0.6962077493816983,0.6963726298433636,0.6963726298433636,0.696949711459192,0.6973619126133553,0.6973619126133553,0.6976916735366858
