Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue,Grupo
-9.37187,-49.8481,Caseara,TO,1697,2009,268.6,4.5,312.0,1079.1,34.0,0.15827931644077786,1.0,2.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2010,0.0,0.0,0.0,1585.9,0.0,0.0,1.0,0.0,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2010,0.0,0.0,0.0,1585.9,0.0,0.0,1.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2010,0.0,0.0,0.0,4041.0,0.0,0.0,4.0,4.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2010,0.0,0.0,0.0,1216.1,0.0,0.0,0.0,1.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2010,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2010,0.0,0.0,0.0,5099.8,2.7,0.0,149.0,147.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2010,0.0,0.0,0.0,5814.1,0.0,0.0,131.0,23.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2010,0.0,0.0,0.0,754.5,0.0,0.0,1.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2010,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,0.0,0.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2010,0.0,0.0,0.0,1093.1,19.7,0.0,1.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2010,0.0,0.0,0.0,714.9,0.0,0.0,0.0,0.0,Menor
-11.37865,-49.39815,Dueré,TO,3435,2010,34.6,0.1,245.8,3150.7,3.9,0.01007278020378457,7.0,5.0,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2010,20.8,0.2,31.0,1949.5,19.6,0.01029193468579911,71.0,34.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2010,358.8,0.5,65.2,310.0,10.9,0.4816107382550336,14.0,24.0,Maior
-9.37187,-49.8481,Caseara,TO,1697,2010,269.1,0.6,314.7,1079.1,34.0,0.15857395403653507,2.0,0.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2010,186.8,1.3,836.7,12257.6,167.8,0.013885378725934736,24.0,23.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2010,1020.7,2.2,176.5,1077.7,3.0,0.4480684811237928,1.0,0.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2010,239.3,2.8,1997.7,8239.6,111.1,0.022601057801284474,0.0,3.0,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2010,143.0,3.0,193.2,1758.4,1.4,0.06822519083969465,0.0,1.0,Maior
-8.909410000000003,-49.57375,Araguacema,TO,2786,2010,53.2,3.2,416.7,2232.0,84.1,0.019095477386934675,2.0,5.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2011,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2011,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2011,0.0,0.0,0.0,4041.0,0.0,0.0,4.0,0.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2011,0.0,0.0,0.0,1216.1,0.0,0.0,1.0,6.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2011,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2011,0.0,0.0,0.8,5099.8,2.7,0.0,147.0,150.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2011,0.0,0.0,0.0,5814.1,0.0,0.0,23.0,14.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2011,0.0,0.0,0.0,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2011,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,0.0,0.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2011,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2011,0.0,0.0,0.0,714.9,0.0,0.0,0.0,2.0,Menor
-9.20402,-48.00201,Pedro Afonso,TO,2021,2011,21.0,0.2,30.8,1949.5,19.6,0.010390895596239486,34.0,17.0,Maior
-8.69697,-47.11093,Recursolândia,TO,2230,2011,37.8,0.2,89.9,2100.9,0.0,0.01695067264573991,1.0,3.0,Maior
-9.37187,-49.8481,Caseara,TO,1697,2011,269.6,0.4,314.2,1079.1,34.0,0.1588685916322923,0.0,0.0,Maior
-8.909410000000003,-49.57375,Araguacema,TO,2786,2011,53.8,0.7,416.1,2232.0,84.1,0.019310839913854988,5.0,1.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2011,1021.6,1.0,175.6,1077.7,3.0,0.44846356453028974,0.0,12.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2011,188.0,1.2,835.3,12257.6,167.8,0.01397457816100498,23.0,19.0,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2011,144.3,1.3,191.9,1758.4,1.4,0.06884541984732825,1.0,5.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2011,361.3,2.5,62.7,310.0,10.9,0.4849664429530202,24.0,2.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2011,242.9,3.5,1994.1,8239.6,111.1,0.02294106535700793,3.0,0.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2012,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2012,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2012,0.0,0.0,0.0,4041.0,0.0,0.0,0.0,1.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2012,0.0,0.0,0.0,1216.1,0.0,0.0,6.0,39.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2012,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2012,0.0,0.0,7.7,5099.8,2.7,0.0,150.0,170.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2012,0.0,0.0,0.0,5814.1,0.0,0.0,14.0,13.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2012,0.0,0.0,0.0,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2012,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,0.0,0.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2012,0.0,0.0,0.0,1093.1,19.7,0.0,0.0,1.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2012,0.0,0.0,0.0,714.9,0.0,0.0,2.0,0.0,Menor
-8.909410000000003,-49.57375,Araguacema,TO,2786,2012,54.3,0.4,415.6,2232.0,84.1,0.019490308686288583,1.0,13.0,Maior
-8.69697,-47.11093,Recursolândia,TO,2230,2012,38.2,0.4,89.4,2100.9,0.0,0.017130044843049332,3.0,0.0,Maior
-9.37187,-49.8481,Caseara,TO,1697,2012,270.3,0.7,313.5,1079.1,34.0,0.1592810842663524,0.0,0.0,Maior
-5.78728,-47.60538,Itaguatins,TO,745,2012,362.6,1.3,61.4,310.0,10.9,0.4867114093959732,2.0,3.0,Maior
-9.77144,-49.75757,Marianópolis do Tocantins,TO,2096,2012,145.7,1.4,190.5,1758.4,1.4,0.06951335877862595,5.0,0.0,Maior
-9.20402,-48.00201,Pedro Afonso,TO,2021,2012,23.7,2.7,21.6,1949.5,19.6,0.011726867887184562,17.0,16.0,Maior
-8.76489,-48.40596,Guaraí,TO,2278,2012,1024.7,3.0,170.7,1077.7,3.0,0.4498244073748903,12.0,13.0,Maior
-12.11997,-50.36955,Formoso do Araguaia,TO,13453,2012,195.8,7.7,826.7,12257.6,167.8,0.014554374488961571,19.0,59.0,Maior
-11.04824,-50.2184,Lagoa da Confusão,TO,10588,2012,253.0,10.1,1983.7,8239.6,111.1,0.023894975443898757,0.0,6.0,Maior
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2013,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2013,0.0,0.0,0.0,4041.0,0.0,0.0,1.0,0.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2013,0.0,0.0,0.0,1216.1,0.0,0.0,39.0,4.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2013,0.0,0.0,0.0,1166.8,0.0,0.0,0.0,0.0,Menor
-12.83987,-49.7752,Araguaçu,TO,5183,2013,0.0,0.0,4.7,5099.8,2.7,0.0,170.0,172.0,Menor
-12.81998,-46.91441,Arraias,TO,5827,2013,0.0,0.0,0.0,5814.1,0.0,0.0,13.0,3.0,Menor
-12.62674,-46.48403,Aurora do Tocantins,TO,756,2013,0.0,0.0,0.0,754.5,0.0,0.0,0.0,0.0,Menor
-7.16202,-47.91015,Babaçulândia,TO,1796,2013,3.5,0.0,0.0,1779.2,13.5,0.0019487750556792876,0.0,0.0,Menor
-7.71197,-47.63915,Barra do Ouro,TO,1112,2013,0.0,0.0,0.0,1093.1,19.7,0.0,1.0,0.0,Menor
-9.90013,-48.78047,Barrolândia,TO,715,2013,0.0,0.0,0.0,714.9,0.0,0.0,0.0,1.0,Menor
