Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue,Grupo
-1.34293,-48.39038,Ananindeua,PA,185,2019,87.3,0.0,79.3,0.0,18.4,0.4718918918918919,13.0,,Menor
-0.81338,-48.95588,Cachoeira do Arari,PA,3115,2019,73.7,0.0,307.9,2267.7,465.7,0.023659711075441413,0.0,,Menor
-0.89755,-48.27572,Colares,PA,612,2019,90.7,0.0,132.8,15.9,372.6,0.14820261437908494,0.0,,Menor
-1.10948,-49.06293,Ponta de Pedras,PA,3378,2019,52.3,0.0,608.7,2254.4,462.6,0.015482534043812906,1.0,,Menor
-0.55415,-49.32373,Santa Cruz do Arari,PA,1078,2019,0.0,0.0,5.7,1044.1,28.2,0.0,0.0,,Menor
-1.09607,-48.14127,Santo Antônio do Tauá,PA,540,2019,325.1,0.0,111.2,6.8,96.9,0.602037037037037,2.0,,Menor
-0.53599,-48.67721,Soure,PA,3528,2019,35.3,0.0,219.6,2502.9,730.9,0.010005668934240364,8.0,,Menor
-0.2385,-50.74083,Afuá,PA,8382,2019,29.2,0.1,4925.6,286.7,2740.6,0.003483655452159389,0.0,,Menor
-0.82105,-47.63978,Magalhães Barata,PA,326,2019,164.0,0.2,130.5,2.3,27.6,0.5030674846625767,0.0,,Menor
-1.19187,-48.2373,Santa Bárbara do Pará,PA,279,2019,160.7,0.4,98.7,0.0,19.6,0.5759856630824373,0.0,,Menor
-4.52485,-50.19409,Novo Repartimento,PA,15432,2019,8267.9,141.2,5995.0,1.0,1168.1,0.5357633488854329,13.0,,Maior
-3.5763300000000005,-53.74101,Uruará,PA,10794,2019,3642.6,154.4,7151.2,0.0,0.2,0.3374652584769316,5.0,,Maior
-6.03172,-55.96896,Itaituba,PA,62095,2019,5834.2,169.3,54814.1,460.8,810.3,0.09395603510749656,1.0,,Maior
-7.90803,-55.59551999999999,Novo Progresso,PA,38183,2019,6490.0,200.9,28161.0,3457.3,74.7,0.16997092947123066,0.0,,Maior
-3.94708,-51.35268,Anapu,PA,11910,2019,2820.3,218.3,8909.4,6.8,173.5,0.2368010075566751,43.0,,Maior
-2.62095,-50.99664,Portel,PA,25425,2019,2430.2,254.4,21590.8,385.9,845.9,0.09558308751229104,0.0,,Maior
-3.69969,-50.60258,Pacajá,PA,11851,2019,6238.9,312.3,5612.1,0.0,0.0,0.5264450257362248,5.0,,Maior
-3.5582,-51.73873,Senador José Porfírio,PA,14389,2019,1420.5,328.2,12496.3,84.9,387.3,0.09872124539578844,20.0,,Maior
-7.4611399999999986,-52.46225,São Félix do Xingu,PA,84253,2019,19277.8,543.9,60248.2,3788.0,939.0,0.2288084697280809,33.0,,Maior
-6.3166400000000005,-54.2628,Altamira,PA,159540,2019,9737.3,575.4,144373.8,3760.6,1668.3,0.06103359659019681,3.0,,Maior
