Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue
-10.44844,-61.69061,Ji-Paraná,RO,6955,2013,2606.7,2.7,4244.5,66.3,35.3,0.37479511143062544,547.0,302.0
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2013,1358.9,4.0,3577.8,191.4,0.0,0.26484116156694604,8.0,2.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2013,1158.4,4.4,926.2,483.0,0.4,0.4510903426791278,38.0,16.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2013,1304.5,5.0,1754.8,917.6,13.8,0.32661492238357537,53.0,14.0
-12.57882,-60.88638,Chupinguaia,RO,5164,2013,2662.0,5.1,2173.2,328.4,0.4,0.5154918667699457,4.0,7.0
-10.44844,-61.69061,Ji-Paraná,RO,6955,2014,2607.2,0.5,4244.1,66.3,35.3,0.37486700215672175,302.0,248.0
-13.01054,-61.73586,Pimenteiras do Oeste,RO,6065,2014,1272.9,1.2,2304.1,2429.1,23.1,0.20987633965375105,2.0,2.0
-11.04481,-62.80644,Mirante da Serra,RO,1205,2014,637.3,1.4,353.3,214.3,0.0,0.5288796680497925,42.0,8.0
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2014,1360.8,1.9,3578.8,191.4,0.0,0.26521145975443383,2.0,5.0
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,2014,1378.4,2.3,861.9,819.7,0.0,0.4504575163398693,8.0,16.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2014,806.1,2.6,754.5,1244.4,0.0,0.28737967914438506,42.0,70.0
-11.36838,-60.73108000000001,Espigão D'Oeste,RO,4551,2014,2101.9,2.8,2152.3,296.5,0.3,0.4618545374642936,25.0,24.0
-11.86216,-60.80891,Pimenta Bueno,RO,6280,2014,2423.2,4.0,2804.9,1046.7,5.2,0.3858598726114649,13.0,28.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2014,1162.5,4.1,922.1,483.0,0.4,0.4526869158878505,16.0,85.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2014,1309.4,5.0,1749.9,917.6,13.8,0.32784176264396603,14.0,22.0
-10.44844,-61.69061,Ji-Paraná,RO,6955,2015,2608.5,1.3,4244.9,66.3,35.3,0.3750539180445723,248.0,306.0
-11.36838,-60.73108000000001,Espigão D'Oeste,RO,4551,2015,2103.4,1.5,2150.8,296.5,0.3,0.4621841353548671,24.0,30.0
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,2015,1380.0,1.6,860.1,819.7,0.0,0.4509803921568628,16.0,17.0
-11.04481,-62.80644,Mirante da Serra,RO,1205,2015,640.1,2.8,350.6,214.3,0.0,0.5312033195020747,8.0,15.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2015,809.1,3.0,751.5,1244.4,0.0,0.28844919786096257,70.0,65.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2015,1313.1,3.6,1749.5,917.6,13.8,0.3287681522283425,22.0,15.0
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2015,1364.5,3.7,3568.9,191.4,0.0,0.26593256675112065,5.0,3.0
-13.01054,-61.73586,Pimenteiras do Oeste,RO,6065,2015,1277.3,4.4,2335.5,2429.1,23.1,0.2106018136850783,2.0,16.0
-12.57882,-60.88638,Chupinguaia,RO,5164,2015,2671.9,4.6,2163.3,328.4,0.4,0.5174089852827266,3.0,1.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2015,1167.5,5.0,917.1,483.0,0.4,0.4546339563862928,85.0,39.0
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,2016,1381.8,1.8,858.5,819.7,0.0,0.4515686274509804,17.0,3.0
-11.36838,-60.73108000000001,Espigão D'Oeste,RO,4551,2016,2105.8,2.4,2148.4,296.5,0.3,0.4627114919797847,30.0,5.0
-11.04481,-62.80644,Mirante da Serra,RO,1205,2016,643.1,2.9,347.6,214.3,0.0,0.5336929460580913,15.0,38.0
-10.44844,-61.69061,Ji-Paraná,RO,6955,2016,2611.6,3.1,4241.8,66.3,35.3,0.3754996405463695,306.0,57.0
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2016,1368.7,4.3,3570.9,191.4,0.0,0.2667511206392516,3.0,2.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2016,1318.1,5.0,1742.4,917.6,13.8,0.3300200300450676,15.0,11.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2016,815.5,6.4,745.1,1244.4,0.0,0.2907308377896613,65.0,17.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2016,1175.0,7.4,909.6,483.0,0.4,0.4575545171339564,39.0,8.0
-12.3802,-62.94649,São Francisco do Guaporé,RO,11095,2016,2516.1,7.4,5388.9,3144.7,23.0,0.22677782785038306,18.0,10.0
-13.01054,-61.73586,Pimenteiras do Oeste,RO,6065,2016,1285.9,8.6,2299.8,2429.1,23.1,0.21201978565539986,16.0,3.0
-11.33396,-62.46869,Alvorada D'Oeste,RO,3060,2017,1382.9,1.1,857.4,819.7,0.0,0.4519281045751634,3.0,11.0
-10.44844,-61.69061,Ji-Paraná,RO,6955,2017,2612.9,1.3,4240.5,66.3,35.3,0.37568655643422,57.0,51.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2017,817.2,1.7,743.4,1244.4,0.0,0.291336898395722,17.0,8.0
-13.01054,-61.73586,Pimenteiras do Oeste,RO,6065,2017,1288.9,3.0,2323.9,2429.1,23.1,0.21251442704039566,3.0,3.0
-11.32199,-64.41651999999999,Guajará-Mirim,RO,25260,2017,1512.9,4.3,19781.9,3798.4,166.8,0.059893111638954874,1.0,6.0
-11.04481,-62.80644,Mirante da Serra,RO,1205,2017,647.5,4.5,343.2,214.3,0.0,0.5373443983402489,38.0,6.0
-12.3129,-61.42854000000001,Parecis,RO,2568,2017,1179.7,4.8,904.9,483.0,0.4,0.4593847352024922,8.0,4.0
-11.36838,-60.73108000000001,Espigão D'Oeste,RO,4551,2017,2111.0,5.2,2143.2,296.5,0.3,0.4638540980004395,5.0,9.0
-10.82195,-63.21073000000001,Governador Jorge Teixeira,RO,5131,2017,1375.8,7.0,3563.8,191.4,0.0,0.2681348664977587,2.0,0.0
-12.57336,-61.76339,Alto Alegre dos Parecis,RO,3994,2017,1327.5,9.4,1735.1,917.6,13.8,0.33237356034051074,11.0,7.0
-13.18361,-61.20455,Cerejeiras,RO,2805,2018,818.1,0.9,742.5,1244.4,0.0,0.2916577540106952,8.0,7.0
