Lat,Long,Municipio,Estado,AreaKm2,Ano,Desmatado,Incremento,Floresta,NaoFloresta,Hidrografia,PercDesmatado,Internações - Dengue,Internações Ano Seguinte - Dengue,Grupo
-1.43741,-45.09702,Apicum-Açu,MA,349,2016,167.0,0.0,32.2,3.0,59.2,0.4785100286532951,17.0,2.0,Menor
-7.90803,-55.59551999999999,Novo Progresso,PA,38183,2016,6033.4,140.8,28617.6,3457.3,74.7,0.15801272817746118,30.0,4.0,Maior
-3.69969,-50.60258,Pacajá,PA,11851,2016,5609.0,141.4,4979.4,0.0,0.0,0.4732933929626192,46.0,20.0,Maior
-10.40463,-64.77513,Nova Mamoré,RO,10241,2016,3562.8,146.7,5274.0,1358.1,43.3,0.3478957133092472,1.0,2.0,Maior
-7.59202,-59.44152,Apuí,AM,54490,2016,2290.1,161.8,51370.7,625.0,204.2,0.04202789502661038,0.0,0.0,Maior
-9.42457,-61.08215,Colniza,MT,28123,2016,4554.7,223.7,23200.4,311.5,56.4,0.1619564057888561,7.0,1.0,Maior
-4.52485,-50.19409,Novo Repartimento,PA,15432,2016,7831.9,224.4,6251.9,1.0,1168.1,0.5075103680663556,10.0,24.0,Maior
-8.98448,-63.99115,Porto Velho,RO,34631,2016,9456.7,309.3,23978.1,431.9,751.1,0.27307037047731797,55.0,19.0,Maior
-7.4611399999999986,-52.46225,São Félix do Xingu,PA,84253,2016,18200.4,314.9,61325.4,3788.0,939.0,0.21602079451176812,47.0,19.0,Maior
-8.38295,-65.70994,Lábrea,AM,69672,2016,4175.7,317.0,63256.3,1793.3,445.9,0.059933689286944536,0.0,0.0,Maior
-6.3166400000000005,-54.2628,Altamira,PA,159540,2016,8502.1,409.5,143007.0,3760.6,1668.3,0.05329133759558732,91.0,47.0,Maior
-15.19422,-56.31716,Acorizal,MT,841,2017,0.0,0.0,0.2,840.8,0.0,0.0,0.0,0.0,Menor
-11.35975,-48.94098,Aliança do Tocantins,TO,1585,2017,0.0,0.0,0.0,1585.9,0.0,0.0,0.0,0.0,Menor
-11.47324,-47.30304,Almas,TO,4041,2017,0.0,0.0,0.0,4041.0,0.0,0.0,0.0,0.0,Menor
-17.42312,-53.4565,Alto Araguaia,MT,5541,2017,0.0,0.0,201.7,5339.3,0.0,0.0,0.0,6.0,Menor
-16.85399,-53.66434,Alto Garças,MT,3658,2017,0.0,0.0,0.0,3658.0,0.0,0.0,0.0,0.0,Menor
-9.50943,-46.19474,Alto Parnaíba,MA,11229,2017,0.0,0.0,156.3,11072.7,0.0,0.0,0.0,7.0,Menor
-17.77315,-53.34775,Alto Taquari,MT,1391,2017,0.0,0.0,7.6,1383.4,0.0,0.0,0.0,0.0,Menor
-12.40844,-49.11486,Alvorada,TO,1216,2017,0.0,0.0,0.0,1216.1,0.0,0.0,3.0,8.0,Menor
-9.97682,-48.0215,Aparecida do Rio Negro,TO,1166,2017,0.0,0.0,0.0,1166.8,0.0,0.0,1.0,0.0,Menor
-1.43741,-45.09702,Apicum-Açu,MA,349,2017,167.0,0.0,0.0,3.0,59.2,0.4785100286532951,2.0,3.0,Menor
-7.90803,-55.59551999999999,Novo Progresso,PA,38183,2017,6094.7,61.3,28334.3,3457.3,74.7,0.15961815467616478,4.0,1.0,Maior
-4.52485,-50.19409,Novo Repartimento,PA,15432,2017,7954.2,122.3,6287.1,1.0,1168.1,0.5154354587869362,24.0,19.0,Maior
-7.59202,-59.44152,Apuí,AM,54490,2017,2460.2,170.0,51200.6,625.0,204.2,0.04514956872820701,0.0,0.0,Maior
-9.42457,-61.08215,Colniza,MT,28123,2017,4730.8,176.1,23024.3,311.5,56.4,0.1682181844042243,1.0,16.0,Maior
