Localidade	"Internações por doenças gastrointestinais infecciosas
(Número de internações) (DATASUS)"	"Internações por febre amarela
(Número de internações) (DATASUS)"	"Internações por dengue
(Número de internações) (DATASUS)"	"Internações por leptospirose
(Número de internações) (DATASUS)"	"Internações por malária
(Número de internações) (DATASUS)"	"Internações por esquistossomose
(Número de internações) (DATASUS)"	"Taxa de incidência de internações por doenças associadas à falta de saneamento
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças associadas à falta de saneamento
(Número de internações) (DATASUS)"
Sarzedo (Município) (316553)	2	0	1	0	0	0	1,13	3
Sete Lagoas (Município) (316720)	49	0	5	0	0	0	2,50	54
Taquaraçu de Minas (Município) (316830)	0	0	0	0	0	0	0,00	0
Teófilo Otoni (Município) (316860)	35	0	32	0	0	2	5,11	69
Timóteo (Município) (316870)	31	0	52	1	0	0	10,24	84
Três Corações (Município) (316930)	64	0	27	1	0	0	12,54	92
Três Pontas (Município) (316940)	27	0	3	0	0	0	5,55	30
Ubá (Município) (316990)	618	0	18	0	0	0	61,88	636
Uberaba (Município) (317010)	100	0	14	0	0	1	3,84	115
Uberlândia (Município) (317020)	248	0	21	0	2	0	4,43	271
Unaí (Município) (317040)	23	0	2	0	0	0	3,20	25
Varginha (Município) (317070)	13	0	10	0	0	0	1,85	23
Vespasiano (Município) (317120)	32	0	10	0	0	0	3,94	42
Viçosa (Município) (317130)	56	0	6	0	0	0	8,52	62
Aracruz (Município) (320060)	66	0	62	0	0	0	15,39	128
Cachoeiro de Itapemirim (Município) (320120)	181	0	61	5	0	0	12,93	247
Cariacica (Município) (320130)	127	0	318	3	0	0	12,78	448
Colatina (Município) (320150)	260	0	92	0	0	0	31,31	352
Fundão (Município) (320220)	1	0	3	0	0	0	2,31	4
Guarapari (Município) (320240)	565	0	430	0	0	0	93,35	995
Linhares (Município) (320320)	145	0	27	0	4	0	12,26	176
São Mateus (Município) (320490)	144	0	41	0	0	0	16,75	185
Serra (Município) (320500)	113	1	243	0	0	1	8,61	358
Viana (Município) (320510)	15	0	101	3	0	0	18,06	119
Vila Velha (Município) (320520)	128	0	339	0	0	0	11,12	467
Vitória (Município) (320530)	106	0	367	2	0	0	14,37	475
Angra dos Reis (Município) (330010)	32	0	47	3	0	0	4,73	82
Araruama (Município) (330020)	11	0	88	0	1	0	8,75	100
Barra do Piraí (Município) (330030)	716	0	151	0	0	0	91,01	867
Barra Mansa (Município) (330040)	36	0	87	1	0	0	6,95	124
Belford Roxo (Município) (330045)	1.881	0	502	2	0	0	50,53	2.385
Cabo Frio (Município) (330070)	16	0	136	0	0	0	7,97	152
Cachoeiras de Macacu (Município) (330080)	23	0	31	0	0	0	9,87	54
Campos dos Goytacazes (Município) (330100)	428	0	957	4	0	0	29,67	1.389
Duque de Caxias (Município) (330170)	244	0	452	3	3	2	8,18	704
Guapimirim (Município) (330185)	12	0	30	2	0	0	8,38	44
Itaboraí (Município) (330190)	97	0	219	1	0	0	14,39	317
Itaguaí (Município) (330200)	25	0	23	0	0	0	4,32	48
Itaperuna (Município) (330220)	270	1	50	5	0	0	33,77	326
Japeri (Município) (330227)	75	0	38	0	0	0	11,72	113
Macaé (Município) (330240)	22	0	21	0	0	0	2,02	43
Magé (Município) (330250)	76	0	139	1	0	0	9,43	216
Maricá (Município) (330270)	29	0	58	0	0	0	6,62	87
Mesquita (Município) (330285)	142	0	60	1	0	0	12,01	203
Nilópolis (Município) (330320)	48	0	94	0	0	0	9,00	142
Niterói (Município) (330330)	106	0	109	6	0	0	4,51	221
Nova Friburgo (Município) (330340)	58	0	42	10	0	0	6,02	110
Nova Iguaçu (Município) (330350)	915	0	520	3	0	0	18,00	1.438
Paracambi (Município) (330360)	110	0	56	0	0	0	34,85	166
Petrópolis (Município) (330390)	63	0	62	13	0	0	4,65	138
Queimados (Município) (330414)	124	0	182	3	0	0	22,20	309
Resende (Município) (330420)	43	0	108	2	0	0	12,65	153
Rio Bonito (Município) (330430)	96	0	73	0	0	0	30,18	169
Rio das Ostras (Município) (330452)	12	0	132	0	0	0	12,97	144
Rio de Janeiro (Município) (330455)	690	0	2.076	26	10	0	4,41	2.802
São Gonçalo (Município) (330490)	891	0	647	7	0	1	15,34	1.546
São João de Meriti (Município) (330510)	390	0	231	1	0	0	13,54	622
São Pedro da Aldeia (Município) (330520)	4	0	31	0	0	0	3,90	35
Saquarema (Município) (330550)	9	0	13	0	1	0	3,03	23
Seropédica (Município) (330555)	30	0	13	0	0	0	5,43	43
Tanguá (Município) (330575)	20	0	10	0	0	0	9,65	30
Teresópolis (Município) (330580)	47	0	8	7	0	1	3,80	63
Três Rios (Município) (330600)	312	0	10	1	0	0	41,49	323
Valença (Município) (330610)	212	0	151	0	0	0	50,23	363
Volta Redonda (Município) (330630)	55	0	262	1	0	0	12,28	318
Americana (Município) (350160)	39	0	17	0	0	0	2,63	56
Amparo (Município) (350190)	21	0	3	0	0	0	3,62	24
Andradina (Município) (350210)	142	0	81	0	0	0	40,29	223
Araçatuba (Município) (350280)	70	0	7	0	0	0	4,22	77
Araraquara (Município) (350320)	36	0	16	0	0	0	2,47	52
Araras (Município) (350330)	35	0	10	0	0	0	3,75	45
Artur Nogueira (Município) (350380)	3	0	0	0	0	0	0,67	3
Arujá (Município) (350390)	11	0	1	0	0	0	1,58	12
Assis (Município) (350400)	128	0	21	1	0	0	15,67	150
Atibaia (Município) (350410)	8	0	5	0	0	0	1,02	13
Avaré (Município) (350450)	180	0	0	0	0	0	21,57	180
Barretos (Município) (350550)	70	0	27	1	1	0	8,78	99
Barueri (Município) (350570)	278	0	29	6	0	1	12,91	314
Batatais (Município) (350590)	160	0	6	0	0	0	29,18	166
Bauru (Município) (350600)	39	0	56	0	0	0	2,75	95
Bebedouro (Município) (350610)	17	0	2	0	0	0	2,53	19
Bertioga (Município) (350635)	21	0	2	1	0	0	4,90	24
Birigui (Município) (350650)	24	0	7	0	0	0	2,82	31
Biritiba-Mirim (Município) (350660)	10	0	0	1	0	0	3,81	11
Boituva (Município) (350700)	36	0	0	0	0	0	7,29	36
Botucatu (Município) (350750)	8	0	4	1	1	0	1,09	14
Bragança Paulista (Município) (350760)	7	0	1	2	0	0	0,67	10
Caçapava (Município) (350850)	20	0	6	0	0	0	3,04	26
Caieiras (Município) (350900)	15	0	2	1	0	0	2,05	18
Cajamar (Município) (350920)	9	0	0	0	0	1	1,54	10
Campinas (Município) (350950)	138	0	125	12	4	0	2,56	279
Campo Limpo Paulista (Município) (350960)	5	0	0	3	0	0	1,07	8
Campos do Jordão (Município) (350970)	12	0	1	2	0	0	3,12	15
Capivari (Município) (351040)	16	0	2	0	0	0	3,66	18
Caraguatatuba (Município) (351050)	79	0	21	0	0	0	9,75	100
Carapicuíba (Município) (351060)	228	0	17	13	0	2	7,00	260
Catanduva (Município) (351110)	44	0	18	1	0	0	5,56	63
Cosmópolis (Município) (351280)	17	0	7	0	0	0	4,00	24
Cotia (Município) (351300)	55	0	8	2	0	0	3,17	65
Cruzeiro (Município) (351340)	53	0	55	2	0	0	14,23	110
Cubatão (Município) (351350)	40	0	10	6	0	0	4,69	56
Diadema (Município) (351380)	207	0	41	5	1	0	6,54	254
Embu das Artes (Município) (351500)	62	0	12	0	1	2	3,17	77
Embu-Guaçu (Município) (351510)	9	0	0	2	0	0	1,74	11
Fernandópolis (Município) (351550)	40	0	16	0	0	0	8,62	56
Ferraz de Vasconcelos (Município) (351570)	64	0	2	2	0	0	3,99	68
Franca (Município) (351620)	47	0	1	0	1	1	1,56	50
Francisco Morato (Município) (351630)	37	0	11	3	1	0	3,33	52
Franco da Rocha (Município) (351640)	20	0	0	4	0	1	1,87	25
Guararema (Município) (351830)	13	0	5	0	0	0	6,88	18
Guaratinguetá (Município) (351840)	88	0	28	0	0	0	10,30	116
Guarujá (Município) (351870)	49	0	12	5	2	0	2,32	68
Guarulhos (Município) (351880)	286	0	41	26	3	0	2,89	356
Hortolândia (Município) (351907)	32	1	49	2	1	0	4,34	85
Ibitinga (Município) (351960)	15	0	8	0	0	0	4,29	23
Ibiúna (Município) (351970)	2	0	0	0	0	0	0,28	2
Indaiatuba (Município) (352050)	63	0	8	0	0	0	3,45	71
Itanhaém (Município) (352210)	4	0	3	0	0	0	0,79	7
Itapecerica da Serra (Município) (352220)	49	0	3	6	0	1	3,82	59
Itapetininga (Município) (352230)	13	0	1	0	0	0	0,96	14
Itapeva (Município) (352240)	181	0	0	0	0	0	20,54	181
Itapevi (Município) (352250)	82	0	10	5	0	0	4,76	97
Itapira (Município) (352260)	70	0	0	0	0	0	10,15	70
Itaquaquecetuba (Município) (352310)	74	0	9	11	0	2	2,95	96
Itararé (Município) (352320)	142	0	1	0	0	0	29,77	143
Itatiba (Município) (352340)	12	0	3	3	0	0	1,75	18
Itu (Município) (352390)	12	0	5	1	0	0	1,16	18
Itupeva (Município) (352400)	4	0	1	0	0	0	1,08	5
Jaboticabal (Município) (352430)	35	0	0	0	0	0	4,86	35
Jacareí (Município) (352440)	85	0	5	4	0	0	4,42	94
Jaguariúna (Município) (352470)	23	0	2	0	0	0	5,50	25
Jandira (Município) (352500)	35	0	5	2	0	0	3,83	42
Jaú (Município) (352530)	126	0	4	0	0	0	9,81	130
Jundiaí (Município) (352590)	56	0	5	3	1	0	1,74	65
Juquitiba (Município) (352620)	4	0	1	0	0	0	1,73	5
Leme (Município) (352670)	142	0	16	0	0	1	17,17	159
Lençóis Paulista (Município) (352680)	42	0	0	1	1	0	7,11	44
Limeira (Município) (352690)	112	0	49	0	0	0	5,79	161
Lins (Município) (352710)	26	0	8	0	0	0	4,73	34
Lorena (Município) (352720)	21	0	72	1	0	0	11,34	94
Mairiporã (Município) (352850)	3	0	2	0	0	0	0,61	5
Marília (Município) (352900)	57	0	5	0	1	0	2,89	63
Matão (Município) (352930)	80	0	6	0	0	0	11,14	86
Mauá (Município) (352940)	93	0	5	5	0	0	2,45	103
Mirassol (Município) (353030)	101	0	8	0	0	0	20,11	109
Mococa (Município) (353050)	87	0	11	0	0	0	14,77	98
Mogi das Cruzes (Município) (353060)	173	0	4	12	2	0	4,87	191
Mogi Guaçu (Município) (353070)	77	0	23	0	1	0	7,31	101
Mogi Mirim (Município) (353080)	27	0	29	0	0	0	6,44	56
Mongaguá (Município) (353110)	11	0	5	0	0	0	3,39	16
Monte Alto (Município) (353130)	41	0	6	0	0	2	10,45	49
Monte Mor (Município) (353180)	5	0	0	0	0	1	1,20	6
Nova Odessa (Município) (353340)	6	0	4	0	0	0	1,93	10
Olímpia (Município) (353390)	52	0	6	0	2	0	11,92	60
Osasco (Município) (353440)	157	0	25	13	1	0	2,93	196
Ourinhos (Município) (353470)	47	0	33	0	2	0	7,90	82
Paulínia (Município) (353650)	20	0	8	1	0	0	3,43	29
Penápolis (Município) (353730)	55	0	2	0	0	0	9,69	57
Peruíbe (Município) (353760)	19	0	16	1	0	0	5,96	36
Piedade (Município) (353780)	21	0	0	3	0	0	4,59	24
Pindamonhangaba (Município) (353800)	24	0	20	0	0	0	2,96	44
Piracicaba (Município) (353870)	113	0	21	1	0	0	3,68	135
Pirapora do Bom Jesus (Município) (353910)	4	0	6	0	0	0	6,25	10
Pirassununga (Município) (353930)	22	0	4	0	0	0	3,69	26
Poá (Município) (353980)	25	0	1	1	0	0	2,53	27
Porto Feliz (Município) (354060)	63	0	10	0	0	0	14,85	73
Porto Ferreira (Município) (354070)	31	0	2	0	1	0	6,58	34
Praia Grande (Município) (354100)	18	0	2	2	0	0	0,82	22
Presidente Prudente (Município) (354140)	89	0	26	1	4	0	5,74	120
Registro (Município) (354260)	9	0	1	2	0	0	2,21	12
Ribeirão Pires (Município) (354330)	32	0	0	1	0	1	2,99	34
Ribeirão Preto (Município) (354340)	149	0	354	1	3	0	8,28	507
Rio Claro (Município) (354390)	32	0	10	0	0	0	2,24	42
Rio Grande da Serra (Município) (354410)	6	0	0	1	0	0	1,57	7
Salesópolis (Município) (354500)	1	0	0	0	0	0	0,64	1
Salto (Município) (354520)	23	0	2	0	0	0	2,35	25
Santa Bárbara d'Oeste (Município) (354580)	33	0	8	1	0	0	2,32	42
Santa Isabel (Município) (354680)	32	0	0	1	0	0	6,47	33
Santana de Parnaíba (Município) (354730)	38	0	20	1	0	0	5,30	59
Santo André (Município) (354780)	210	0	10	8	1	0	3,38	229
Santos (Município) (354850)	89	0	12	14	1	0	2,77	116
São Bernardo do Campo (Município) (354870)	58	0	11	16	3	0	1,14	88
São Caetano do Sul (Município) (354880)	44	0	4	1	0	0	3,27	49
São Carlos (Município) (354890)	37	0	8	0	0	0	2,01	45
São João da Boa Vista (Município) (354910)	34	0	0	0	0	0	4,04	34
São Joaquim da Barra (Município) (354940)	41	0	6	0	0	0	10,02	47
São José do Rio Pardo (Município) (354970)	67	0	3	0	0	0	13,45	70
São José do Rio Preto (Município) (354980)	178	0	69	1	1	1	6,07	250
São José dos Campos (Município) (354990)	173	0	69	4	0	1	3,88	247
São Lourenço da Serra (Município) (354995)	3	0	0	2	0	0	3,54	5
São Paulo (Município) (355030)	3.620	0	292	200	22	21	3,67	4.155
São Roque (Município) (355060)	4	0	2	1	0	0	0,88	7
São Sebastião (Município) (355070)	32	0	12	0	0	0	5,85	44
São Vicente (Município) (355100)	89	0	6	5	1	0	3,02	101
Sertãozinho (Município) (355170)	45	0	19	0	0	2	5,93	66
Sorocaba (Município) (355220)	159	0	16	10	1	0	3,13	186
Sumaré (Município) (355240)	30	0	7	2	0	1	1,65	40
Suzano (Município) (355250)	18	0	3	4	1	0	0,98	26
Taboão da Serra (Município) (355280)	61	0	6	5	0	0	2,90	72
Taquaritinga (Município) (355370)	177	0	13	0	0	0	35,10	190
Tatuí (Município) (355400)	73	0	3	0	0	0	7,01	76
Taubaté (Município) (355410)	6	0	36	0	0	0	1,49	42
Tupã (Município) (355500)	111	0	28	0	2	0	22,21	141
Ubatuba (Município) (355540)	11	0	5	0	0	0	2,01	16
Valinhos (Município) (355620)	32	0	4	0	0	0	3,31	36
Vargem Grande Paulista (Município) (355645)	8	0	0	1	0	0	2,06	9
Várzea Paulista (Município) (355650)	22	0	4	0	0	0	2,40	26
Vinhedo (Município) (355670)	31	0	0	0	1	0	4,93	32
Votorantim (Município) (355700)	4	0	3	3	0	0	0,91	10
Votuporanga (Município) (355710)	45	0	14	2	0	0	7,14	61
Adrianópolis (Município) (410020)	1	0	0	0	0	0	1,58	1
Agudos do Sul (Município) (410030)	1	0	0	0	0	0	1,20	1
Almirante Tamandaré (Município) (410040)	156	0	0	11	0	0	16,00	167
Apucarana (Município) (410140)	202	0	2	0	0	0	16,73	204
Arapongas (Município) (410150)	105	0	6	0	0	0	10,51	111
Araucária (Município) (410180)	46	0	2	10	2	0	4,96	60
Balsa Nova (Município) (410230)	3	0	0	0	0	0	2,63	3
Bocaiúva do Sul (Município) (410310)	7	0	0	2	0	0	8,08	9
Cambé (Município) (410370)	88	0	45	0	0	0	13,66	133
Campina Grande do Sul (Município) (410400)	22	0	1	0	0	0	5,88	23
Campo Largo (Município) (410420)	139	0	0	2	0	0	12,38	141
Campo Magro (Município) (410425)	9	0	0	1	0	0	3,97	10
Campo Mourão (Município) (410430)	43	0	7	1	0	0	5,81	51
Cascavel (Município) (410480)	124	0	7	1	2	0	4,63	134
Castro (Município) (410490)	56	0	0	2	0	0	8,61	58
Cerro Azul (Município) (410520)	63	0	0	1	0	0	37,68	64
Cianorte (Município) (410550)	55	0	4	0	0	0	8,32	59
Colombo (Município) (410580)	202	0	3	18	1	0	10,41	224
Contenda (Município) (410620)	18	0	0	2	0	0	12,43	20
Curitiba (Município) (410690)	690	0	3	97	1	1	4,49	792
Fazenda Rio Grande (Município) (410765)	19	0	0	2	0	0	2,53	21
Foz do Iguaçu (Município) (410830)	66	0	276	3	6	1	13,76	352
Francisco Beltrão (Município) (410840)	74	0	2	1	0	0	9,64	77
Guarapuava (Município) (410940)	219	0	0	0	0	0	13,01	219
Ibiporã (Município) (410980)	260	0	72	0	0	0	68,23	332
Irati (Município) (411070)	41	0	0	0	0	0	7,26	41
Itaperuçu (Município) (411125)	14	0	0	1	0	0	6,19	15
Lapa (Município) (411320)	28	0	0	0	0	0	6,20	28
Londrina (Município) (411370)	162	0	331	3	3	0	9,76	499
Mandirituba (Município) (411430)	38	0	0	0	0	0	16,83	38
Marechal Cândido Rondon (Município) (411460)	28	0	4	0	0	0	6,77	32
Maringá (Município) (411520)	191	0	40	2	1	0	6,46	234
Palmas (Município) (411760)	148	0	0	1	0	0	34,25	149
Paranaguá (Município) (411820)	75	0	1	8	2	0	6,08	86
Paranavaí (Município) (411840)	31	0	10	0	1	0	5,12	42
Pato Branco (Município) (411850)	138	0	2	0	0	0	19,14	140
Pinhais (Município) (411915)	248	0	4	17	0	0	22,73	269
Piraquara (Município) (411950)	697	0	0	10	0	0	74,80	707
Ponta Grossa (Município) (411990)	266	0	1	8	2	1	8,84	278
Prudentópolis (Município) (412060)	145	0	0	0	0	0	29,63	145
Quatro Barras (Município) (412080)	9	0	0	2	0	0	5,46	11
Quitandinha (Município) (412120)	109	0	0	0	0	0	63,27	109
Rio Branco do Sul (Município) (412220)	42	0	0	0	0	0	13,66	42
Rolândia (Município) (412240)	11	0	16	0	0	0	4,61	27
São José dos Pinhais (Município) (412550)	214	0	0	25	1	0	8,93	240
Sarandi (Município) (412625)	297	0	7	1	0	0	36,43	305
Telêmaco Borba (Município) (412710)	350	0	0	0	0	0	49,62	350
Tijucas do Sul (Município) (412760)	10	0	0	1	0	0	7,48	11
Toledo (Município) (412770)	190	0	5	0	1	0	16,21	196
Tunas do Paraná (Município) (412788)	1	0	0	0	0	0	1,55	1
Umuarama (Município) (412810)	137	1	10	1	1	0	14,79	150
União da Vitória (Município) (412820)	55	0	0	0	0	0	10,37	55
Doutor Ulysses (Município) (412863)	4	0	0	0	0	0	7,01	4
Águas Mornas (Município) (420060)	0	0	0	2	0	0	3,56	2
Alfredo Wagner (Município) (420070)	14	0	0	1	0	0	15,87	15
Angelina (Município) (420090)	2	0	0	3	0	0	9,60	5
Anitápolis (Município) (420110)	53	0	0	0	0	0	164,95	53
Antônio Carlos (Município) (420120)	2	0	0	3	0	0	6,63	5
Araranguá (Município) (420140)	77	0	0	0	0	0	12,46	77
Balneário Camboriú (Município) (420200)	41	0	3	2	0	0	4,15	46
Biguaçu (Município) (420230)	13	0	0	6	0	0	3,22	19
Blumenau (Município) (420240)	233	0	0	34	0	0	8,54	267
Brusque (Município) (420290)	58	0	1	9	0	0	6,31	68
Caçador (Município) (420300)	158	0	0	0	0	0	22,15	158
Camboriú (Município) (420320)	32	0	0	2	0	0	5,32	34
Canelinha (Município) (420370)	20	0	0	0	0	0	18,65	20
Canoinhas (Município) (420380)	71	0	0	0	0	0	13,43	71
Chapecó (Município) (420420)	104	0	1	0	0	0	5,63	105
Concórdia (Município) (420430)	63	0	1	0	1	0	9,41	65
Criciúma (Município) (420460)	86	0	0	2	0	0	4,54	88
Florianópolis (Município) (420540)	87	0	2	23	1	0	2,64	113
Garopaba (Município) (420570)	0	0	0	0	0	0	0,00	0
Gaspar (Município) (420590)	25	0	1	7	0	0	5,61	33
Governador Celso Ramos (Município) (420600)	4	0	0	2	0	0	4,58	6
Içara (Município) (420700)	23	0	0	1	0	0	4,03	24
Indaial (Município) (420750)	145	0	0	2	0	0	26,26	147
Itajaí (Município) (420820)	209	0	1	0	0	0	11,28	210
Itapema (Município) (420830)	12	0	0	2	0	0	2,96	14
Jaraguá do Sul (Município) (420890)	65	0	1	58	0	0	8,51	124
Joinville (Município) (420910)	123	0	2	13	2	0	2,69	140
Lages (Município) (420930)	159	0	0	0	1	0	10,21	160
Leoberto Leal (Município) (420980)	8	0	0	1	0	0	26,97	9
Mafra (Município) (421010)	27	0	0	1	0	0	5,27	28
Major Gercino (Município) (421020)	2	0	0	0	0	0	6,08	2
Navegantes (Município) (421130)	102	0	2	1	0	0	16,88	105
Nova Trento (Município) (421150)	20	0	0	0	0	0	16,17	20
Palhoça (Município) (421190)	27	0	0	16	0	0	3,07	43
Paulo Lopes (Município) (421230)	0	0	0	0	1	0	1,48	1
Rancho Queimado (Município) (421430)	1	0	0	0	0	0	3,63	1
Rio do Sul (Município) (421480)	9	0	0	6	0	0	2,42	15
Santo Amaro da Imperatriz (Município) (421570)	10	0	0	14	0	0	11,95	24
São Bento do Sul (Município) (421580)	68	0	1	1	0	0	9,27	70
São Bonifácio (Município) (421590)	0	0	0	0	0	0	0,00	0
São Francisco do Sul (Município) (421620)	24	0	2	1	0	0	6,23	27
São João Batista (Município) (421630)	26	0	0	6	0	0	11,79	32
São José (Município) (421660)	34	0	2	30	0	0	3,10	66
São Pedro de Alcântara (Município) (421725)	2	0	0	1	0	0	6,26	3
Tijucas (Município) (421800)	22	0	0	2	0	0	7,61	24
Tubarão (Município) (421870)	77	0	2	16	0	0	9,71	95
Videira (Município) (421930)	81	0	0	0	0	0	17,01	81
Xanxerê (Município) (421950)	7	0	0	1	0	0	1,79	8
Alegrete (Município) (430040)	206	0	1	0	0	0	26,83	207
Alvorada (Município) (430060)	159	0	0	10	0	0	8,60	169
Araricá (Município) (430087)	0	0	0	0	0	0	0,00	0
Arroio dos Ratos (Município) (430110)	24	0	0	0	0	0	17,61	24
Bagé (Município) (430160)	148	0	0	0	0	0	12,66	148
Bento Gonçalves (Município) (430210)	64	0	0	0	0	0	5,90	64
Cachoeira do Sul (Município) (430300)	56	0	0	2	0	0	6,94	58
Cachoeirinha (Município) (430310)	94	0	0	4	0	0	8,23	98
Camaquã (Município) (430350)	45	0	0	2	0	0	7,47	47
Campo Bom (Município) (430390)	39	0	0	0	0	0	6,44	39
Canguçu (Município) (430450)	174	0	0	0	0	0	32,58	174
Canoas (Município) (430460)	104	0	1	5	0	0	3,38	110
Capão da Canoa (Município) (430463)	15	0	0	0	0	0	3,49	15
Capela de Santana (Município) (430468)	4	0	0	1	0	0	4,26	5
Carazinho (Município) (430470)	44	0	0	0	0	0	7,40	44
Caxias do Sul (Município) (430510)	61	0	1	4	0	0	1,50	66
Charqueadas (Município) (430535)	17	0	0	1	0	0	5,04	18
Cruz Alta (Município) (430610)	159	0	4	0	0	0	26,09	163
Dois Irmãos (Município) (430640)	20	0	0	0	0	0	7,15	20
Eldorado do Sul (Município) (430676)	12	0	0	0	0	0	3,44	12
Erechim (Município) (430700)	133	0	0	2	0	0	13,95	135
Estância Velha (Município) (430760)	19	0	2	8	0	0	6,72	29
Esteio (Município) (430770)	80	0	0	2	0	0	10,15	82
Farroupilha (Município) (430790)	83	0	0	0	0	0	12,91	83
Glorinha (Município) (430905)	0	0	0	0	0	0	0,00	0
Gravataí (Município) (430920)	88	0	1	16	0	0	4,08	105
Guaíba (Município) (430930)	48	0	1	0	0	0	5,14	49
Ijuí (Município) (431020)	58	0	1	3	0	0	7,83	62
Ivoti (Município) (431080)	15	0	0	4	0	0	9,39	19
Lajeado (Município) (431140)	25	0	0	1	0	0	3,59	26
Montenegro (Município) (431240)	7	0	0	0	1	0	1,34	8
Nova Hartz (Município) (431306)	5	0	0	0	0	0	2,69	5
Nova Santa Rita (Município) (431337)	3	0	0	0	0	0	1,29	3
Novo Hamburgo (Município) (431340)	119	0	1	6	0	0	5,27	126
Parobé (Município) (431405)	86	0	0	8	0	0	18,07	94
Passo Fundo (Município) (431410)	68	0	0	5	2	0	4,03	75
Pelotas (Município) (431440)	58	0	0	3	0	0	1,85	61
Portão (Município) (431480)	22	1	0	0	0	0	7,32	23
Porto Alegre (Município) (431490)	1.164	0	2	23	1	0	8,42	1.190
Rio Grande (Município) (431560)	106	0	0	2	0	0	5,45	108
Santa Cruz do Sul (Município) (431680)	143	0	0	27	0	0	14,26	170
Santa Maria (Município) (431690)	89	0	1	1	0	0	3,47	91
Sant'Ana do Livramento (Município) (431710)	110	0	0	1	0	0	13,57	111
Santa Rosa (Município) (431720)	223	0	18	5	0	0	35,72	246
Santo Ângelo (Município) (431750)	150	0	1	1	0	0	19,94	152
Santo Antônio da Patrulha (Município) (431760)	6	0	0	1	0	0	1,75	7
São Borja (Município) (431800)	161	0	1	0	0	0	26,37	162
São Gabriel (Município) (431830)	6	0	0	0	0	0	0,99	6
São Jerônimo (Município) (431840)	13	0	0	0	0	0	5,84	13
São Leopoldo (Município) (431870)	78	1	0	0	0	0	3,66	79
Sapiranga (Município) (431990)	33	0	0	0	0	0	4,37	33
Sapucaia do Sul (Município) (432000)	32	0	0	5	1	0	2,89	38
Taquara (Município) (432120)	68	0	0	1	0	0	12,60	69
Tramandaí (Município) (432160)	8	0	0	0	0	0	1,89	8
Triunfo (Município) (432200)	71	0	0	1	0	0	27,62	72
Uruguaiana (Município) (432240)	128	0	0	0	0	0	10,21	128
Vacaria (Município) (432250)	164	0	0	0	0	0	26,60	164
Venâncio Aires (Município) (432260)	89	0	0	35	1	0	18,85	125
Viamão (Município) (432300)	125	0	3	14	0	0	5,91	142
Campo Grande (Município) (500270)	231	0	114	1	6	0	4,42	352
Corumbá (Município) (500320)	299	0	26	0	0	0	31,15	325
Dourados (Município) (500370)	343	0	13	0	0	0	17,94	356
Naviraí (Município) (500570)	108	0	6	0	0	0	24,17	114
Nova Andradina (Município) (500620)	81	0	48	0	0	0	27,82	129
Ponta Porã (Município) (500660)	148	0	7	0	0	0	19,58	155
Sidrolândia (Município) (500790)	72	0	7	0	0	0	18,13	79
Três Lagoas (Município) (500830)	95	0	32	0	0	0	12,27	127
Alta Floresta (Município) (510025)	38	0	2	0	2	0	8,51	42
Barão de Melgaço (Município) (510160)	3	0	0	0	0	0	3,96	3
Barra do Garças (Município) (510180)	36	0	0	0	0	0	6,33	36
Cáceres (Município) (510250)	88	0	3	0	1	0	10,40	92
Chapada dos Guimarães (Município) (510300)	14	0	6	0	0	0	11,12	20
Cuiabá (Município) (510340)	298	0	93	1	13	0	7,28	405
Jangada (Município) (510490)	3	0	2	0	0	0	6,46	5
Lucas do Rio Verde (Município) (510525)	32	0	5	0	0	0	7,78	37
Nossa Senhora do Livramento (Município) (510610)	30	0	12	0	0	0	36,27	42
Nova Brasilândia (Município) (510620)	0	0	0	0	0	0	0,00	0
Planalto da Serra (Município) (510645)	0	0	0	0	0	0	0,00	0
Poconé (Município) (510650)	177	0	10	0	3	0	59,64	190
Primavera do Leste (Município) (510704)	20	0	2	0	0	0	4,15	22
Rondonópolis (Município) (510760)	90	0	4	0	5	1	5,03	100
Rosário Oeste (Município) (510770)	140	0	11	0	0	0	85,79	151
Santo Antônio do Leverger (Município) (510780)	22	0	6	0	0	0	14,98	28
Sinop (Município) (510790)	12	0	20	0	6	0	3,28	38
Sorriso (Município) (510792)	78	0	12	1	3	0	13,64	94
Tangará da Serra (Município) (510795)	432	0	7	0	1	0	51,57	440
Várzea Grande (Município) (510840)	876	0	69	0	10	0	37,39	955
Abadia de Goiás (Município) (520005)	7	0	3	0	0	0	14,24	10
Águas Lindas de Goiás (Município) (520025)	549	0	133	0	0	0	41,71	682
Anápolis (Município) (520110)	1.227	0	85	0	1	0	38,78	1.313
Aparecida de Goiânia (Município) (520140)	475	0	194	0	0	0	14,38	669
Aragoiânia (Município) (520180)	58	0	26	0	0	0	98,66	84
Bela Vista de Goiás (Município) (520330)	7	0	1	0	0	0	3,20	8
Bonfinópolis (Município) (520355)	20	0	9	0	0	0	37,64	29
Brazabrantes (Município) (520360)	7	0	1	0	0	0	24,48	8
Caldas Novas (Município) (520450)	39	0	37	0	0	0	10,55	76
Caldazinha (Município) (520455)	1	0	1	0	0	0	5,95	2
Catalão (Município) (520510)	87	0	9	0	0	0	10,87	96
Caturaí (Município) (520520)	32	0	1	0	0	0	70,00	33
Cidade Ocidental (Município) (520549)	30	0	16	0	0	0	8,05	46
