Localidade	"Internações por doenças gastrointestinais infecciosas
(Número de internações) (DATASUS)"	"Internações por febre amarela
(Número de internações) (DATASUS)"	"Internações por dengue
(Número de internações) (DATASUS)"	"Internações por leptospirose
(Número de internações) (DATASUS)"	"Internações por malária
(Número de internações) (DATASUS)"	"Internações por esquistossomose
(Número de internações) (DATASUS)"	"Taxa de incidência de internações por doenças associadas à falta de saneamento
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças associadas à falta de saneamento
(Número de internações) (DATASUS)"
Teófilo Otoni (Município) (316860)	14	2	2	0	0	0	1,28	18
Timóteo (Município) (316870)	33	0	10	0	0	0	4,83	43
Três Corações (Município) (316930)	35	0	0	0	0	0	4,44	35
Três Pontas (Município) (316940)	19	0	0	0	0	0	3,36	19
Ubá (Município) (316990)	288	5	58	0	0	0	30,72	351
Uberaba (Município) (317010)	98	0	24	1	1	0	3,75	124
Uberlândia (Município) (317020)	215	0	106	1	0	0	4,71	322
Unaí (Município) (317040)	8	0	11	0	0	0	2,27	19
Varginha (Município) (317070)	8	0	0	0	0	0	0,59	8
Vespasiano (Município) (317120)	29	1	2	0	0	1	2,63	33
Viçosa (Município) (317130)	39	7	1	0	0	0	6,00	47
Aracruz (Município) (320060)	71	0	60	0	0	0	13,19	131
Cachoeiro de Itapemirim (Município) (320120)	158	0	22	3	0	0	8,83	183
Cariacica (Município) (320130)	140	2	57	2	0	0	5,31	201
Colatina (Município) (320150)	111	1	14	1	0	0	10,45	127
Fundão (Município) (320220)	8	0	0	0	0	0	3,80	8
Guarapari (Município) (320240)	52	0	7	0	0	0	4,80	59
Linhares (Município) (320320)	118	0	64	2	0	0	10,80	184
São Mateus (Município) (320490)	120	0	13	0	0	0	10,35	133
Serra (Município) (320500)	123	0	17	2	0	5	2,90	147
Viana (Município) (320510)	25	0	13	1	0	0	5,07	39
Vila Velha (Município) (320520)	166	0	42	2	0	0	4,32	210
Vitória (Município) (320530)	119	0	28	1	0	0	4,13	148
Angra dos Reis (Município) (330010)	36	9	1	3	0	0	2,45	49
Araruama (Município) (330020)	3	0	0	0	0	0	0,23	3
Barra do Piraí (Município) (330030)	66	0	8	1	0	0	7,50	75
Barra Mansa (Município) (330040)	24	0	3	2	0	0	1,58	29
Belford Roxo (Município) (330045)	652	0	8	6	0	0	13,09	666
Cabo Frio (Município) (330070)	26	0	2	0	0	0	1,26	28
Cachoeiras de Macacu (Município) (330080)	5	5	1	1	0	0	2,05	12
Campos dos Goytacazes (Município) (330100)	194	0	75	2	0	0	5,38	271
Duque de Caxias (Município) (330170)	135	0	13	2	1	0	1,65	151
Guapimirim (Município) (330185)	11	0	1	0	0	0	2,01	12
Itaboraí (Município) (330190)	34	1	8	1	0	0	1,84	44
Itaguaí (Município) (330200)	3	0	3	0	0	0	0,48	6
Itaperuna (Município) (330220)	52	0	4	0	0	0	5,46	56
Japeri (Município) (330227)	20	0	0	0	0	0	1,92	20
Macaé (Município) (330240)	41	0	1	0	0	0	1,67	42
Magé (Município) (330250)	28	0	4	2	1	0	1,44	35
Maricá (Município) (330270)	34	0	3	0	0	0	2,34	37
Mesquita (Município) (330285)	43	0	1	0	0	0	2,51	44
Nilópolis (Município) (330320)	14	0	0	1	0	0	0,92	15
Niterói (Município) (330330)	65	0	7	4	0	0	1,48	76
Nova Friburgo (Município) (330340)	28	8	2	4	1	0	2,26	43
Nova Iguaçu (Município) (330350)	219	1	4	5	0	0	2,80	229
Paracambi (Município) (330360)	11	0	3	0	0	0	2,70	14
Petrópolis (Município) (330390)	9	4	3	16	0	0	1,05	32
Queimados (Município) (330414)	41	0	0	1	0	1	2,88	43
Resende (Município) (330420)	38	4	4	2	1	0	3,76	49
Rio Bonito (Município) (330430)	88	0	11	0	0	0	16,55	99
Rio das Ostras (Município) (330452)	16	0	3	0	0	1	1,37	20
Rio de Janeiro (Município) (330455)	404	4	32	25	7	2	0,71	474
São Gonçalo (Município) (330490)	101	1	11	8	1	2	1,15	124
São João de Meriti (Município) (330510)	66	0	3	7	1	0	1,63	77
São Pedro da Aldeia (Município) (330520)	1	0	0	0	0	0	0,10	1
Saquarema (Município) (330550)	2	0	1	1	0	0	0,46	4
Seropédica (Município) (330555)	4	0	0	1	0	0	0,58	5
Tanguá (Município) (330575)	21	0	4	0	0	0	7,38	25
Teresópolis (Município) (330580)	46	8	0	0	0	0	2,99	54
Três Rios (Município) (330600)	14	0	1	0	0	0	1,84	15
Valença (Município) (330610)	46	0	3	5	1	0	7,22	55
Volta Redonda (Município) (330630)	66	5	11	6	0	1	3,27	89
Americana (Município) (350160)	18	0	1	0	1	0	0,84	20
Amparo (Município) (350190)	18	0	4	3	0	0	3,49	25
Andradina (Município) (350210)	66	0	31	0	0	0	16,98	97
Araçatuba (Município) (350280)	46	0	2	0	0	0	2,45	48
Araraquara (Município) (350320)	32	0	32	1	0	0	2,78	65
Araras (Município) (350330)	27	0	2	0	0	0	2,18	29
Artur Nogueira (Município) (350380)	3	0	0	0	0	0	0,56	3
Arujá (Município) (350390)	15	1	1	0	0	0	1,92	17
Assis (Município) (350400)	38	0	1	1	0	0	3,86	40
Atibaia (Município) (350410)	10	18	0	1	0	0	2,05	29
Avaré (Município) (350450)	76	0	1	0	0	0	8,55	77
Barretos (Município) (350550)	21	0	13	0	0	0	2,80	34
Barueri (Município) (350570)	194	1	15	2	0	0	7,81	212
Batatais (Município) (350590)	120	0	0	0	0	0	19,35	120
Bauru (Município) (350600)	50	0	3	0	0	0	1,42	53
Bebedouro (Município) (350610)	10	0	0	0	0	0	1,29	10
Bertioga (Município) (350635)	33	0	0	1	2	0	5,83	36
Birigui (Município) (350650)	26	0	2	0	0	0	2,29	28
Biritiba-Mirim (Município) (350660)	1	0	0	0	0	0	0,31	1
Boituva (Município) (350700)	6	0	0	0	0	0	1,00	6
Botucatu (Município) (350750)	21	0	0	0	0	0	1,45	21
Bragança Paulista (Município) (350760)	15	2	1	0	0	0	1,08	18
Caçapava (Município) (350850)	3	1	1	1	0	0	0,64	6
Caieiras (Município) (350900)	10	1	0	0	0	0	1,10	11
Cajamar (Município) (350920)	9	0	0	0	0	0	1,19	9
Campinas (Município) (350950)	156	0	11	7	4	0	1,49	178
Campo Limpo Paulista (Município) (350960)	16	0	0	0	0	0	1,91	16
Campos do Jordão (Município) (350970)	10	0	0	0	0	0	1,93	10
Capivari (Município) (351040)	4	0	1	0	0	0	0,91	5
Caraguatatuba (Município) (351050)	29	0	3	1	0	0	2,76	33
Carapicuíba (Município) (351060)	194	1	5	3	0	0	5,09	203
Catanduva (Município) (351110)	16	0	3	1	0	0	1,65	20
Cosmópolis (Município) (351280)	4	0	0	1	0	0	0,70	5
Cotia (Município) (351300)	43	5	1	2	0	0	2,08	51
Cruzeiro (Município) (351340)	23	1	3	0	0	0	3,30	27
Cubatão (Município) (351350)	23	0	2	2	0	0	2,08	27
Diadema (Município) (351380)	227	3	8	10	0	1	5,92	249
Embu das Artes (Município) (351500)	58	2	1	2	0	0	2,33	63
Embu-Guaçu (Município) (351510)	26	1	3	1	0	0	4,50	31
Fernandópolis (Município) (351550)	32	0	2	1	0	0	5,09	35
Ferraz de Vasconcelos (Município) (351570)	33	0	2	2	0	0	1,93	37
Franca (Município) (351620)	40	0	1	1	0	0	1,20	42
Francisco Morato (Município) (351630)	56	4	6	3	0	0	3,97	69
Franco da Rocha (Município) (351640)	8	1	2	5	0	0	1,05	16
Guararema (Município) (351830)	11	0	0	0	0	0	3,74	11
Guaratinguetá (Município) (351840)	55	0	0	1	0	0	4,63	56
Guarujá (Município) (351870)	33	0	4	5	0	0	1,32	42
Guarulhos (Município) (351880)	211	48	14	21	0	0	2,15	294
Hortolândia (Município) (351907)	25	0	1	2	0	0	1,23	28
Ibitinga (Município) (351960)	2	0	2	0	0	0	0,67	4
Ibiúna (Município) (351970)	5	3	0	0	0	0	1,02	8
Indaiatuba (Município) (352050)	40	2	1	0	0	0	1,74	43
Itanhaém (Município) (352210)	4	0	0	1	1	0	0,60	6
Itapecerica da Serra (Município) (352220)	80	5	1	4	0	0	5,18	90
Itapetininga (Município) (352230)	3	0	1	0	0	0	0,25	4
Itapeva (Município) (352240)	81	0	1	1	0	0	8,84	83
Itapevi (Município) (352250)	71	2	0	0	0	0	3,11	73
Itapira (Município) (352260)	45	2	1	0	0	0	6,46	48
Itaquaquecetuba (Município) (352310)	54	4	4	9	0	1	1,96	72
Itararé (Município) (352320)	50	0	0	0	0	0	9,93	50
Itatiba (Município) (352340)	14	0	1	2	0	0	1,43	17
Itu (Município) (352390)	13	0	0	1	0	0	0,81	14
Itupeva (Município) (352400)	11	0	0	0	0	0	1,84	11
Jaboticabal (Município) (352430)	17	0	0	0	0	0	2,21	17
Jacareí (Município) (352440)	10	1	0	0	0	0	0,47	11
Jaguariúna (Município) (352470)	11	0	2	0	0	0	2,31	13
Jandira (Município) (352500)	34	0	0	0	0	0	2,75	34
Jaú (Município) (352530)	77	0	2	0	0	0	5,32	79
Jundiaí (Município) (352590)	86	0	5	0	0	0	2,19	91
Juquitiba (Município) (352620)	4	3	0	0	0	0	2,24	7
Leme (Município) (352670)	68	0	10	0	0	0	7,62	78
Lençóis Paulista (Município) (352680)	74	0	1	0	0	0	11,05	75
Limeira (Município) (352690)	73	0	0	0	0	0	2,40	73
Lins (Município) (352710)	17	0	0	0	0	0	2,19	17
Lorena (Município) (352720)	34	0	5	4	0	0	4,87	43
Mairiporã (Município) (352850)	35	53	2	1	0	0	9,25	91
Marília (Município) (352900)	33	0	1	1	0	0	1,48	35
Matão (Município) (352930)	47	0	0	0	0	0	5,68	47
Mauá (Município) (352940)	91	0	3	3	3	0	2,14	100
Mirassol (Município) (353030)	77	0	9	1	0	1	14,83	88
Mococa (Município) (353050)	63	0	3	0	0	0	9,59	66
Mogi das Cruzes (Município) (353060)	85	0	1	0	0	0	1,95	86
Mogi Guaçu (Município) (353070)	61	0	1	0	0	0	4,11	62
Mogi Mirim (Município) (353080)	21	0	1	0	0	0	2,37	22
Mongaguá (Município) (353110)	4	0	2	0	0	0	1,08	6
Monte Alto (Município) (353130)	77	0	3	0	0	0	15,93	80
Monte Mor (Município) (353180)	8	0	0	0	0	0	1,36	8
Nova Odessa (Município) (353340)	4	0	0	3	0	0	1,18	7
Olímpia (Município) (353390)	36	0	5	1	0	0	7,72	42
Osasco (Município) (353440)	145	1	3	10	0	0	2,28	159
Ourinhos (Município) (353470)	7	0	2	1	0	0	0,89	10
Paulínia (Município) (353650)	18	0	1	2	0	0	1,97	21
Penápolis (Município) (353730)	49	0	6	0	0	0	8,72	55
Peruíbe (Município) (353760)	4	2	0	0	0	1	1,04	7
Piedade (Município) (353780)	3	0	0	0	0	0	0,54	3
Pindamonhangaba (Município) (353800)	35	1	0	2	0	0	2,28	38
Piracicaba (Município) (353870)	72	0	3	1	0	0	1,90	76
Pirapora do Bom Jesus (Município) (353910)	3	0	0	0	0	1	2,15	4
Pirassununga (Município) (353930)	13	0	1	0	0	0	1,84	14
Poá (Município) (353980)	24	0	2	1	0	0	2,32	27
Porto Feliz (Município) (354060)	9	0	22	0	0	0	5,87	31
Porto Ferreira (Município) (354070)	42	0	1	0	0	0	7,71	43
Praia Grande (Município) (354100)	13	0	2	5	0	1	0,66	21
Presidente Prudente (Município) (354140)	99	0	8	0	0	0	4,71	107
Registro (Município) (354260)	4	0	0	0	0	0	0,71	4
Ribeirão Pires (Município) (354330)	13	0	0	2	0	0	1,22	15
Ribeirão Preto (Município) (354340)	157	1	16	0	0	0	2,51	174
Rio Claro (Município) (354390)	26	0	0	0	0	0	1,27	26
Rio Grande da Serra (Município) (354410)	2	0	0	0	0	0	0,40	2
Salesópolis (Município) (354500)	0	0	0	0	0	0	0,00	0
Salto (Município) (354520)	10	1	0	0	0	0	0,94	11
Santa Bárbara d'Oeste (Município) (354580)	9	0	0	0	1	0	0,52	10
Santa Isabel (Município) (354680)	28	0	0	0	0	0	4,93	28
Santana de Parnaíba (Município) (354730)	20	0	0	0	0	0	1,47	20
Santo André (Município) (354780)	110	3	3	3	0	1	1,68	120
Santos (Município) (354850)	42	0	11	9	0	0	1,43	62
São Bernardo do Campo (Município) (354870)	57	2	5	11	0	0	0,90	75
São Caetano do Sul (Município) (354880)	58	0	1	1	0	0	3,74	60
São Carlos (Município) (354890)	56	0	4	0	0	0	2,41	60
São João da Boa Vista (Município) (354910)	17	0	0	0	0	0	1,88	17
São Joaquim da Barra (Município) (354940)	30	0	14	0	0	0	8,55	44
São José do Rio Pardo (Município) (354970)	21	0	2	0	0	0	4,20	23
São José do Rio Preto (Município) (354980)	66	0	18	0	1	0	1,86	85
São José dos Campos (Município) (354990)	81	10	11	20	0	0	1,71	122
São Lourenço da Serra (Município) (354995)	4	2	0	0	0	0	3,83	6
São Paulo (Município) (355030)	3.192	50	81	105	27	9	2,84	3.464
São Roque (Município) (355060)	11	1	0	3	0	0	1,67	15
São Sebastião (Município) (355070)	30	1	5	0	1	3	4,57	40
São Vicente (Município) (355100)	141	0	5	7	0	1	4,24	154
Sertãozinho (Município) (355170)	30	0	0	0	1	0	2,49	31
Sorocaba (Município) (355220)	38	2	5	2	0	0	0,70	47
Sumaré (Município) (355240)	48	0	1	1	0	1	1,83	51
Suzano (Município) (355250)	29	0	2	3	0	0	1,15	34
Taboão da Serra (Município) (355280)	54	0	3	6	0	0	2,21	63
Taquaritinga (Município) (355370)	155	0	9	0	0	0	28,78	164
Tatuí (Município) (355400)	24	0	0	0	0	0	1,99	24
Taubaté (Município) (355410)	11	2	2	0	0	0	0,48	15
Tupã (Município) (355500)	20	0	8	2	0	0	4,58	30
Ubatuba (Município) (355540)	1	4	0	0	0	0	0,56	5
Valinhos (Município) (355620)	19	4	3	1	0	0	2,12	27
Vargem Grande Paulista (Município) (355645)	9	2	0	1	0	0	2,32	12
Várzea Paulista (Município) (355650)	9	0	1	0	0	1	0,91	11
Vinhedo (Município) (355670)	35	0	0	0	0	0	4,53	35
Votorantim (Município) (355700)	10	0	1	0	0	0	0,91	11
Votuporanga (Município) (355710)	50	0	3	0	0	0	5,65	53
Adrianópolis (Município) (410020)	0	0	0	0	0	0	0,00	0
Agudos do Sul (Município) (410030)	2	0	0	0	0	0	2,16	2
Almirante Tamandaré (Município) (410040)	43	0	0	2	0	0	3,84	45
Apucarana (Município) (410140)	94	0	0	2	0	0	7,18	96
Arapongas (Município) (410150)	47	0	0	0	1	0	3,96	48
Araucária (Município) (410180)	37	0	0	3	0	0	2,83	40
Balsa Nova (Município) (410230)	6	0	0	0	0	0	4,69	6
Bocaiúva do Sul (Município) (410310)	2	0	0	0	0	0	1,57	2
Cambé (Município) (410370)	21	0	3	0	0	0	2,27	24
Campina Grande do Sul (Município) (410400)	21	0	0	0	2	0	5,36	23
Campo Largo (Município) (410420)	106	0	0	2	0	0	8,30	108
Campo Magro (Município) (410425)	20	0	0	0	0	0	6,92	20
Campo Mourão (Município) (410430)	15	0	0	0	0	0	1,59	15
Cascavel (Município) (410480)	44	0	4	0	0	1	1,51	49
Castro (Município) (410490)	15	0	0	0	0	0	2,11	15
Cerro Azul (Município) (410520)	10	0	0	1	0	0	6,21	11
Cianorte (Município) (410550)	30	0	1	1	0	0	3,93	32
Colombo (Município) (410580)	88	0	1	4	0	0	3,86	93
Contenda (Município) (410620)	4	0	0	1	0	0	2,73	5
Curitiba (Município) (410690)	501	0	6	32	3	0	2,83	542
Fazenda Rio Grande (Município) (410765)	27	0	0	3	0	0	3,05	30
Foz do Iguaçu (Município) (410830)	48	0	15	0	2	0	2,51	65
Francisco Beltrão (Município) (410840)	45	0	0	0	0	0	5,00	45
Guarapuava (Município) (410940)	123	0	0	2	0	0	6,93	125
Ibiporã (Município) (410980)	22	0	0	0	0	0	4,08	22
Irati (Município) (411070)	27	0	0	1	0	0	4,64	28
Itaperuçu (Município) (411125)	9	0	0	0	0	0	3,19	9
Lapa (Município) (411320)	15	0	0	0	0	0	3,13	15
Londrina (Município) (411370)	162	0	8	4	1	0	3,10	175
Mandirituba (Município) (411430)	18	0	0	0	0	0	6,82	18
Marechal Cândido Rondon (Município) (411460)	27	0	1	1	0	0	5,54	29
Maringá (Município) (411520)	49	0	8	1	1	0	1,41	59
Palmas (Município) (411760)	227	0	0	0	0	0	45,22	227
Paranaguá (Município) (411820)	31	1	0	3	0	0	2,28	35
Paranavaí (Município) (411840)	23	0	0	0	0	0	2,62	23
Pato Branco (Município) (411850)	118	0	0	0	0	0	14,41	118
Pinhais (Município) (411915)	97	0	3	0	0	0	7,65	100
Piraquara (Município) (411950)	72	0	0	0	0	0	6,48	72
Ponta Grossa (Município) (411990)	137	0	0	10	0	0	4,22	147
Prudentópolis (Município) (412060)	108	0	0	0	0	0	20,78	108
Quatro Barras (Município) (412080)	8	0	0	0	0	0	3,45	8
Quitandinha (Município) (412120)	46	0	0	0	0	0	24,37	46
Rio Branco do Sul (Município) (412220)	12	0	0	2	0	0	4,34	14
Rolândia (Município) (412240)	16	0	1	0	0	0	2,59	17
São José dos Pinhais (Município) (412550)	63	0	0	3	0	0	2,08	66
Sarandi (Município) (412625)	100	0	1	0	0	0	10,57	101
Telêmaco Borba (Município) (412710)	138	0	0	2	1	0	18,05	141
Tijucas do Sul (Município) (412760)	4	0	0	0	0	0	2,40	4
Toledo (Município) (412770)	27	0	1	0	0	0	2,02	28
Tunas do Paraná (Município) (412788)	0	0	0	0	0	0	0,00	0
Umuarama (Município) (412810)	98	0	1	1	0	0	9,04	100
União da Vitória (Município) (412820)	24	0	0	0	0	0	4,20	24
Doutor Ulysses (Município) (412863)	0	0	0	0	0	0	0,00	0
Águas Mornas (Município) (420060)	1	0	1	2	0	0	6,27	4
Alfredo Wagner (Município) (420070)	72	0	0	0	0	0	72,12	72
Angelina (Município) (420090)	7	0	0	2	0	0	18,52	9
Anitápolis (Município) (420110)	7	0	0	0	0	0	21,63	7
Antônio Carlos (Município) (420120)	0	0	0	0	0	0	0,00	0
Araranguá (Município) (420140)	39	0	0	0	0	0	5,77	39
Balneário Camboriú (Município) (420200)	21	0	1	0	0	0	1,59	22
Biguaçu (Município) (420230)	6	0	0	5	0	0	1,63	11
Blumenau (Município) (420240)	104	0	1	18	1	0	3,52	124
Brusque (Município) (420290)	91	0	2	10	0	0	7,82	103
Caçador (Município) (420300)	45	0	0	0	0	0	5,78	45
Camboriú (Município) (420320)	13	0	1	2	0	0	1,98	16
Canelinha (Município) (420370)	2	0	0	1	0	0	2,48	3
Canoinhas (Município) (420380)	53	0	2	2	0	0	10,49	57
Chapecó (Município) (420420)	57	0	0	1	1	0	2,72	59
Concórdia (Município) (420430)	55	0	0	0	0	0	7,42	55
Criciúma (Município) (420460)	74	0	0	0	1	0	3,52	75
Florianópolis (Município) (420540)	78	2	1	23	1	0	2,13	105
Garopaba (Município) (420570)	2	0	0	0	0	0	0,89	2
Gaspar (Município) (420590)	26	1	0	2	0	0	4,24	29
Governador Celso Ramos (Município) (420600)	4	0	0	1	0	0	3,49	5
Içara (Município) (420700)	30	0	0	1	0	0	5,58	31
Indaial (Município) (420750)	62	0	1	6	1	0	10,31	70
Itajaí (Município) (420820)	58	0	1	3	2	0	2,96	64
Itapema (Município) (420830)	9	0	0	3	0	0	1,90	12
Jaraguá do Sul (Município) (420890)	71	0	0	15	0	0	4,94	86
Joinville (Município) (420910)	128	0	0	24	0	0	2,61	152
Lages (Município) (420930)	79	0	0	1	0	0	5,07	80
Leoberto Leal (Município) (420980)	0	0	0	1	0	0	3,24	1
Mafra (Município) (421010)	11	0	0	2	0	0	2,32	13
Major Gercino (Município) (421020)	0	0	0	0	0	0	0,00	0
Navegantes (Município) (421130)	19	0	0	4	0	0	2,90	23
Nova Trento (Município) (421150)	17	0	0	0	0	0	11,88	17
Palhoça (Município) (421190)	30	0	0	14	0	0	2,62	44
Paulo Lopes (Município) (421230)	2	0	0	0	0	0	2,70	2
Rancho Queimado (Município) (421430)	1	0	0	1	0	0	6,97	2
Rio do Sul (Município) (421480)	11	0	1	2	0	0	2,00	14
Santo Amaro da Imperatriz (Município) (421570)	5	0	0	6	0	0	4,80	11
São Bento do Sul (Município) (421580)	40	0	0	5	0	0	5,38	45
São Bonifácio (Município) (421590)	88	0	0	0	0	0	307,48	88
São Francisco do Sul (Município) (421620)	5	0	0	1	0	0	1,16	6
São João Batista (Município) (421630)	13	0	0	3	0	0	4,41	16
São José (Município) (421660)	39	0	0	15	1	0	2,26	55
São Pedro de Alcântara (Município) (421725)	2	0	0	2	0	0	7,01	4
Tijucas (Município) (421800)	11	0	0	2	2	0	3,98	15
Tubarão (Município) (421870)	35	0	0	5	0	0	3,81	40
Videira (Município) (421930)	48	0	0	0	0	0	9,14	48
Xanxerê (Município) (421950)	8	0	2	0	0	0	1,99	10
Alegrete (Município) (430040)	91	0	0	2	0	0	12,54	93
Alvorada (Município) (430060)	92	0	0	14	0	0	5,07	106
Araricá (Município) (430087)	1	0	0	0	0	0	1,78	1
Arroio dos Ratos (Município) (430110)	2	0	1	1	0	0	2,83	4
Bagé (Município) (430160)	122	0	0	1	0	0	10,17	123
Bento Gonçalves (Município) (430210)	28	0	0	0	0	0	2,35	28
Cachoeira do Sul (Município) (430300)	63	0	0	4	0	0	8,12	67
Cachoeirinha (Município) (430310)	20	0	0	0	0	0	1,55	20
Camaquã (Município) (430350)	17	0	0	0	0	0	2,57	17
Campo Bom (Município) (430390)	8	0	0	0	0	0	1,21	8
Canguçu (Município) (430450)	34	0	0	2	1	0	6,62	37
Canoas (Município) (430460)	106	0	1	3	0	0	3,19	110
Capão da Canoa (Município) (430463)	8	1	0	0	0	0	1,73	9
Capela de Santana (Município) (430468)	2	0	0	0	0	0	1,69	2
Carazinho (Município) (430470)	19	0	1	2	0	0	3,55	22
Caxias do Sul (Município) (430510)	88	0	0	3	0	0	1,81	91
Charqueadas (Município) (430535)	19	0	0	1	0	0	4,96	20
Cruz Alta (Município) (430610)	31	0	0	1	0	0	5,27	32
Dois Irmãos (Município) (430640)	6	0	0	3	0	0	2,79	9
Eldorado do Sul (Município) (430676)	14	0	0	0	0	0	3,44	14
Erechim (Município) (430700)	28	0	0	1	0	0	2,76	29
Estância Velha (Município) (430760)	8	0	0	2	0	0	2,03	10
Esteio (Município) (430770)	41	0	0	3	0	0	5,29	44
Farroupilha (Município) (430790)	40	0	0	0	0	0	5,59	40
Glorinha (Município) (430905)	1	0	0	1	0	0	2,50	2
Gravataí (Município) (430920)	46	0	1	7	0	0	1,93	54
Guaíba (Município) (430930)	25	0	0	1	0	0	2,65	26
Ijuí (Município) (431020)	37	0	0	1	0	0	4,57	38
Ivoti (Município) (431080)	4	0	1	1	0	0	2,51	6
Lajeado (Município) (431140)	15	0	0	3	0	0	2,17	18
Montenegro (Município) (431240)	10	0	0	3	0	0	2,01	13
Nova Hartz (Município) (431306)	0	0	0	1	0	0	0,47	1
Nova Santa Rita (Município) (431337)	8	0	0	2	0	0	3,49	10
Novo Hamburgo (Município) (431340)	29	0	0	10	1	0	1,62	40
Parobé (Município) (431405)	23	0	0	4	0	0	4,68	27
Passo Fundo (Município) (431410)	95	0	0	2	0	0	4,81	97
Pelotas (Município) (431440)	12	0	0	9	0	0	0,61	21
Portão (Município) (431480)	7	0	0	0	0	0	1,92	7
Porto Alegre (Município) (431490)	952	0	0	25	2	0	6,62	979
Rio Grande (Município) (431560)	30	0	0	1	0	0	1,48	31
Santa Cruz do Sul (Município) (431680)	45	0	0	18	0	0	4,87	63
Santa Maria (Município) (431690)	30	0	0	1	1	0	1,14	32
Sant'Ana do Livramento (Município) (431710)	25	0	0	0	0	0	3,21	25
Santa Rosa (Município) (431720)	84	0	1	5	0	0	12,34	90
Santo Ângelo (Município) (431750)	85	0	1	0	0	0	11,08	86
Santo Antônio da Patrulha (Município) (431760)	10	0	0	3	0	0	3,05	13
São Borja (Município) (431800)	90	0	0	0	0	0	14,86	90
São Gabriel (Município) (431830)	32	0	0	0	0	0	5,16	32
São Jerônimo (Município) (431840)	3	0	0	0	0	0	1,25	3
São Leopoldo (Município) (431870)	40	0	0	2	0	0	1,79	42
Sapiranga (Município) (431990)	10	0	0	0	0	0	1,23	10
Sapucaia do Sul (Município) (432000)	13	0	0	4	0	0	1,21	17
Taquara (Município) (432120)	18	0	0	0	0	0	3,14	18
Tramandaí (Município) (432160)	12	0	0	0	0	0	2,36	12
Triunfo (Município) (432200)	10	0	0	2	0	0	4,11	12
Uruguaiana (Município) (432240)	3	0	0	0	0	0	0,24	3
Vacaria (Município) (432250)	135	0	0	0	0	0	20,50	135
Venâncio Aires (Município) (432260)	31	0	0	20	0	0	7,17	51
Viamão (Município) (432300)	64	0	0	4	0	0	2,68	68
Campo Grande (Município) (500270)	102	1	31	0	0	0	1,51	134
Corumbá (Município) (500320)	178	0	0	0	0	0	16,06	178
Dourados (Município) (500370)	230	0	13	1	0	0	11,04	244
Naviraí (Município) (500570)	54	0	0	0	0	0	9,99	54
Nova Andradina (Município) (500620)	104	0	4	0	0	0	20,18	108
Ponta Porã (Município) (500660)	81	0	7	0	0	0	9,66	88
Sidrolândia (Município) (500790)	22	0	1	0	0	0	4,10	23
Três Lagoas (Município) (500830)	66	0	141	0	0	0	17,33	207
Alta Floresta (Município) (510025)	65	0	13	0	0	0	15,11	78
Barão de Melgaço (Município) (510160)	0	0	0	0	0	0	0,00	0
Barra do Garças (Município) (510180)	5	0	6	0	0	0	1,81	11
Cáceres (Município) (510250)	52	0	5	0	0	0	6,07	57
Chapada dos Guimarães (Município) (510300)	3	0	0	0	0	0	1,53	3
Cuiabá (Município) (510340)	106	0	9	1	0	0	1,91	116
Jangada (Município) (510490)	3	0	1	0	0	0	4,78	4
Lucas do Rio Verde (Município) (510525)	51	0	0	0	2	0	8,36	53
Nossa Senhora do Livramento (Município) (510610)	11	0	3	0	0	0	10,58	14
Nova Brasilândia (Município) (510620)	1	0	0	0	0	0	2,55	1
Planalto da Serra (Município) (510645)	2	0	0	0	0	0	7,47	2
Poconé (Município) (510650)	92	0	17	0	0	0	33,26	109
Primavera do Leste (Município) (510704)	12	0	1	0	0	0	2,13	13
Rondonópolis (Município) (510760)	62	0	3	2	3	0	3,06	70
Rosário Oeste (Município) (510770)	51	0	48	0	0	0	57,43	99
Santo Antônio do Leverger (Município) (510780)	0	0	0	0	0	0	0,00	0
Sinop (Município) (510790)	13	0	3	0	1	0	1,21	17
Sorriso (Município) (510792)	27	0	2	0	1	0	3,42	30
Tangará da Serra (Município) (510795)	136	0	1	0	0	0	13,46	137
Várzea Grande (Município) (510840)	118	0	10	0	1	0	4,57	129
Abadia de Goiás (Município) (520005)	8	1	9	0	0	0	20,97	18
Águas Lindas de Goiás (Município) (520025)	68	0	7	0	0	0	3,62	75
Anápolis (Município) (520110)	88	0	77	1	2	0	4,40	168
Aparecida de Goiânia (Município) (520140)	68	0	311	0	1	0	6,71	380
Aragoiânia (Município) (520180)	1	0	2	0	0	0	2,97	3
Bela Vista de Goiás (Município) (520330)	25	0	17	0	0	0	14,26	42
Bonfinópolis (Município) (520355)	1	0	1	0	0	0	2,11	2
Brazabrantes (Município) (520360)	1	0	0	0	0	0	2,73	1
Caldas Novas (Município) (520450)	31	0	15	0	1	0	5,28	47
Caldazinha (Município) (520455)	0	0	1	0	0	0	2,66	1
Catalão (Município) (520510)	36	0	13	0	0	0	4,60	49
Caturaí (Município) (520520)	13	0	3	0	0	0	31,76	16
Cidade Ocidental (Município) (520549)	5	0	1	0	0	0	0,86	6
Cristalina (Município) (520620)	14	0	1	0	0	0	2,60	15
Formosa (Município) (520800)	152	0	31	1	0	0	15,40	184
Goianápolis (Município) (520840)	9	0	0	0	0	0	8,01	9
Goianésia (Município) (520860)	253	0	13	1	0	0	38,66	267
