 Morbidade Hospitalar do SUS - por local de residência - São Paulo
Valor total por Município e Ano processamento
Município: 350010 Adamantina, 350020 Adolfo, 350030 Aguaí, 350040 Águas da Prata, 350050 Águas de Lindóia, 350055 Águas de Santa Bárbara, 350060 Águas de São Pedro, 350070 Agudos, 350075 Alambari, 350080 Alfredo Marcondes, 350090 Altair, 350100 Altinópolis, 350110 Alto Alegre, 350115 Alumínio, 350120 Álvares Florence, 350130 Álvares Machado, 350140 Álvaro de Carvalho, 350150 Alvinlândia, 350160 Americana, 350170 Américo Brasiliense, 350180 Américo de Campos, 350190 Amparo, 350200 Analândia, 350210 Andradina, 350220 Angatuba, 350230 Anhembi, 350240 Anhumas, 350250 Aparecida, 350260 Aparecida d'Oeste, 350270 Apiaí, 350275 Araçariguama, 350280 Araçatuba, 350290 Araçoiaba da Serra, 350300 Aramina, 350310 Arandu, 350315 Arapeí, 350320 Araraquara, 350330 Araras, 350335 Arco-Íris, 350340 Arealva, 350350 Areias, 350360 Areiópolis, 350370 Ariranha, 350380 Artur Nogueira, 350390 Arujá, 350395 Aspásia, 350400 Assis, 350410 Atibaia, 350420 Auriflama, 350430 Avaí, 350440 Avanhandava, 350450 Avaré, 350460 Bady Bassitt, 350470 Balbinos, 350480 Bálsamo, 350490 Bananal, 350500 Barão de Antonina, 350510 Barbosa, 350520 Bariri, 350530 Barra Bonita, 350535 Barra do Chapéu, 350540 Barra do Turvo, 350550 Barretos, 350560 Barrinha, 350570 Barueri, 350580 Bastos, 350590 Batatais, 350600 Bauru, 350610 Bebedouro, 350620 Bento de Abreu, 350630 Bernardino de Campos, 350635 Bertioga, 350640 Bilac, 350650 Birigui, 350660 Biritiba-Mirim, 350670 Boa Esperança do Sul, 350680 Bocaina, 350690 Bofete, 350700 Boituva, 350710 Bom Jesus dos Perdões, 350715 Bom Sucesso de Itararé, 350720 Borá, 350730 Boracéia, 350740 Borborema, 350745 Borebi, 350750 Botucatu, 350760 Bragança Paulista, 350770 Braúna, 350775 Brejo Alegre, 350780 Brodowski, 350790 Brotas, 350800 Buri, 350810 Buritama, 350820 Buritizal, 350830 Cabrália Paulista, 350840 Cabreúva, 350850 Caçapava, 350860 Cachoeira Paulista, 350870 Caconde, 350880 Cafelândia, 350890 Caiabu, 350900 Caieiras, 350910 Caiuá, 350920 Cajamar, 350925 Cajati, 350930 Cajobi, 350940 Cajuru, 350945 Campina do Monte Alegre, 350950 Campinas, 350960 Campo Limpo Paulista, 350970 Campos do Jordão, 350980 Campos Novos Paulista, 350990 Cananéia, 350995 Canas, 351000 Cândido Mota, 351010 Cândido Rodrigues, 351015 Canitar, 351020 Capão Bonito, 351030 Capela do Alto, 351040 Capivari, 351050 Caraguatatuba, 351060 Carapicuíba, 351070 Cardoso, 351080 Casa Branca, 351090 Cássia dos Coqueiros, 351100 Castilho, 351110 Catanduva, 351120 Catiguá, 351130 Cedral, 351140 Cerqueira César, 351150 Cerquilho, 351160 Cesário Lange, 351170 Charqueada, 355720 Chavantes, 351190 Clementina, 351200 Colina, 351210 Colômbia, 351220 Conchal, 351230 Conchas, 351240 Cordeirópolis, 351250 Coroados, 351260 Coronel Macedo, 351270 Corumbataí, 351280 Cosmópolis, 351290 Cosmorama, 351300 Cotia, 351310 Cravinhos, 351320 Cristais Paulista, 351330 Cruzália, 351340 Cruzeiro, 351350 Cubatão, 351360 Cunha, 351370 Descalvado, 351380 Diadema, 351385 Dirce Reis, 351390 Divinolândia, 351400 Dobrada, 351410 Dois Córregos, 351420 Dolcinópolis, 351430 Dourado, 351440 Dracena, 351450 Duartina, 351460 Dumont, 351470 Echaporã, 351480 Eldorado, 351490 Elias Fausto, 351492 Elisiário, 351495 Embaúba, 351500 Embu das Artes, 351510 Embu-Guaçu, 351512 Emilianópolis, 351515 Engenheiro Coelho, 351518 Espírito Santo do Pinhal, 351519 Espírito Santo do Turvo, 355730 Estiva Gerbi, 351520 Estrela d'Oeste, 351530 Estrela do Norte, 351535 Euclides da Cunha Paulista, 351540 Fartura, 351560 Fernando Prestes, 351550 Fernandópolis, 351565 Fernão, 351570 Ferraz de Vasconcelos, 351580 Flora Rica, 351590 Floreal, 351600 Flórida Paulista, 351610 Florínia, 351620 Franca, 351630 Francisco Morato, 351640 Franco da Rocha, 351650 Gabriel Monteiro, 351660 Gália, 351670 Garça, 351680 Gastão Vidigal, 351685 Gavião Peixoto, 351690 General Salgado, 351700 Getulina, 351710 Glicério, 351720 Guaiçara, 351730 Guaimbê, 351740 Guaíra, 351750 Guapiaçu, 351760 Guapiara, 351770 Guará, 351780 Guaraçaí, 351790 Guaraci, 351800 Guarani d'Oeste, 351810 Guarantã, 351820 Guararapes, 351830 Guararema, 351840 Guaratinguetá, 351850 Guareí, 351860 Guariba, 351870 Guarujá, 351880 Guarulhos, 351885 Guatapará, 351890 Guzolândia, 351900 Herculândia, 351905 Holambra, 351907 Hortolândia, 351910 Iacanga, 351920 Iacri, 351925 Iaras, 351930 Ibaté, 351940 Ibirá, 351950 Ibirarema, 351960 Ibitinga, 351970 Ibiúna, 351980 Icém, 351990 Iepê, 352000 Igaraçu do Tietê, 352010 Igarapava, 352020 Igaratá, 352030 Iguape, 352042 Ilha Comprida, 352044 Ilha Solteira, 352040 Ilhabela, 352050 Indaiatuba, 352060 Indiana, 352070 Indiaporã, 352080 Inúbia Paulista, 352090 Ipaussu, 352100 Iperó, 352110 Ipeúna, 352115 Ipiguá, 352120 Iporanga, 352130 Ipuã, 352140 Iracemápolis, 352150 Irapuã, 352160 Irapuru, 352170 Itaberá, 352180 Itaí, 352190 Itajobi, 352200 Itaju, 352210 Itanhaém, 352215 Itaóca, 352220 Itapecerica da Serra, 352230 Itapetininga, 352240 Itapeva, 352250 Itapevi, 352260 Itapira, 352265 Itapirapuã Paulista, 352270 Itápolis, 352280 Itaporanga, 352290 Itapuí, 352300 Itapura, 352310 Itaquaquecetuba, 352320 Itararé, 352330 Itariri, 352340 Itatiba, 352350 Itatinga, 352360 Itirapina, 352370 Itirapuã, 352380 Itobi, 352390 Itu, 352400 Itupeva, 352410 Ituverava, 352420 Jaborandi, 352430 Jaboticabal, 352440 Jacareí, 352450 Jaci, 352460 Jacupiranga, 352470 Jaguariúna, 352480 Jales, 352490 Jambeiro, 352500 Jandira, 352510 Jardinópolis, 352520 Jarinu, 352530 Jaú, 352540 Jeriquara, 352550 Joanópolis, 352560 João Ramalho, 352570 José Bonifácio, 352580 Júlio Mesquita, 352585 Jumirim, 352590 Jundiaí, 352600 Junqueirópolis, 352610 Juquiá, 352620 Juquitiba, 352630 Lagoinha, 352640 Laranjal Paulista, 352650 Lavínia, 352660 Lavrinhas, 352670 Leme, 352680 Lençóis Paulista, 352690 Limeira, 352700 Lindóia, 352710 Lins, 352720 Lorena, 352725 Lourdes, 352730 Louveira, 352740 Lucélia, 352750 Lucianópolis, 352760 Luís Antônio, 352770 Luiziânia, 352780 Lupércio, 352790 Lutécia, 352800 Macatuba, 352810 Macaubal, 352820 Macedônia, 352830 Magda, 352840 Mairinque, 352850 Mairiporã, 352860 Manduri, 352870 Marabá Paulista, 352880 Maracaí, 352885 Marapoama, 352890 Mariápolis, 352900 Marília, 352910 Marinópolis, 352920 Martinópolis, 352930 Matão, 352940 Mauá, 352950 Mendonça, 352960 Meridiano, 352965 Mesópolis, 352970 Miguelópolis, 352980 Mineiros do Tietê, 353000 Mira Estrela, 352990 Miracatu, 353010 Mirandópolis, 353020 Mirante do Paranapanema, 353030 Mirassol, 353040 Mirassolândia, 353050 Mococa, 353060 Mogi das Cruzes, 353070 Mogi Guaçu, 353080 Mogi Mirim, 353090 Mombuca, 353100 Monções, 353110 Mongaguá, 353120 Monte Alegre do Sul, 353130 Monte Alto, 353140 Monte Aprazível, 353150 Monte Azul Paulista, 353160 Monte Castelo, 353180 Monte Mor, 353170 Monteiro Lobato, 353190 Morro Agudo, 353200 Morungaba, 353205 Motuca, 353210 Murutinga do Sul, 353215 Nantes, 353220 Narandiba, 353230 Natividade da Serra, 353240 Nazaré Paulista, 353250 Neves Paulista, 353260 Nhandeara, 353270 Nipoã, 353280 Nova Aliança, 353282 Nova Campina, 353284 Nova Canaã Paulista, 353286 Nova Castilho, 353290 Nova Europa, 353300 Nova Granada, 353310 Nova Guataporanga, 353320 Nova Independência, 353330 Nova Luzitânia, 353340 Nova Odessa, 353325 Novais, 353350 Novo Horizonte, 353360 Nuporanga, 353370 Ocauçu, 353380 Óleo, 353390 Olímpia, 353400 Onda Verde, 353410 Oriente, 353420 Orindiúva, 353430 Orlândia, 353440 Osasco, 353450 Oscar Bressane, 353460 Osvaldo Cruz, 353470 Ourinhos, 353480 Ouro Verde, 353475 Ouroeste, 353490 Pacaembu, 353500 Palestina, 353510 Palmares Paulista, 353520 Palmeira d'Oeste, 353530 Palmital, 353540 Panorama, 353550 Paraguaçu Paulista, 353560 Paraibuna, 353570 Paraíso, 353580 Paranapanema, 353590 Paranapuã, 353600 Parapuã, 353610 Pardinho, 353620 Pariquera-Açu, 353625 Parisi, 353630 Patrocínio Paulista, 353640 Paulicéia, 353650 Paulínia, 353657 Paulistânia, 353660 Paulo de Faria, 353670 Pederneiras, 353680 Pedra Bela, 353690 Pedranópolis, 353700 Pedregulho, 353710 Pedreira, 353715 Pedrinhas Paulista, 353720 Pedro de Toledo, 353730 Penápolis, 353740 Pereira Barreto, 353750 Pereiras, 353760 Peruíbe, 353770 Piacatu, 353780 Piedade, 353790 Pilar do Sul, 353800 Pindamonhangaba, 353810 Pindorama, 353820 Pinhalzinho, 353830 Piquerobi, 353850 Piquete, 353860 Piracaia, 353870 Piracicaba, 353880 Piraju, 353890 Pirajuí, 353900 Pirangi, 353910 Pirapora do Bom Jesus, 353920 Pirapozinho, 353930 Pirassununga, 353940 Piratininga, 353950 Pitangueiras, 353960 Planalto, 353970 Platina, 353980 Poá, 353990 Poloni, 354000 Pompéia, 354010 Pongaí, 354020 Pontal, 354025 Pontalinda, 354030 Pontes Gestal, 354040 Populina, 354050 Porangaba, 354060 Porto Feliz, 354070 Porto Ferreira, 354075 Potim, 354080 Potirendaba, 354085 Pracinha, 354090 Pradópolis, 354100 Praia Grande, 354105 Pratânia, 354110 Presidente Alves, 354120 Presidente Bernardes, 354130 Presidente Epitácio, 354140 Presidente Prudente, 354150 Presidente Venceslau, 354160 Promissão, 354165 Quadra, 354170 Quatá, 354180 Queiroz, 354190 Queluz, 354200 Quintana, 354210 Rafard, 354220 Rancharia, 354230 Redenção da Serra, 354240 Regente Feijó, 354250 Reginópolis, 354260 Registro, 354270 Restinga, 354280 Ribeira, 354290 Ribeirão Bonito, 354300 Ribeirão Branco, 354310 Ribeirão Corrente, 354320 Ribeirão do Sul, 354323 Ribeirão dos Índios, 354325 Ribeirão Grande, 354330 Ribeirão Pires, 354340 Ribeirão Preto, 354360 Rifaina, 354370 Rincão, 354380 Rinópolis, 354390 Rio Claro, 354400 Rio das Pedras, 354410 Rio Grande da Serra, 354420 Riolândia, 354350 Riversul, 354425 Rosana, 354430 Roseira, 354440 Rubiácea, 354450 Rubinéia, 354460 Sabino, 354470 Sagres, 354480 Sales, 354490 Sales Oliveira, 354500 Salesópolis, 354510 Salmourão, 354515 Saltinho, 354520 Salto, 354530 Salto de Pirapora, 354540 Salto Grande, 354550 Sandovalina, 354560 Santa Adélia, 354570 Santa Albertina, 354580 Santa Bárbara d'Oeste, 354600 Santa Branca, 354610 Santa Clara d'Oeste, 354620 Santa Cruz da Conceição, 354625 Santa Cruz da Esperança, 354630 Santa Cruz das Palmeiras, 354640 Santa Cruz do Rio Pardo, 354650 Santa Ernestina, 354660 Santa Fé do Sul, 354670 Santa Gertrudes, 354680 Santa Isabel, 354690 Santa Lúcia, 354700 Santa Maria da Serra, 354710 Santa Mercedes, 354740 Santa Rita d'Oeste, 354750 Santa Rita do Passa Quatro, 354760 Santa Rosa de Viterbo, 354765 Santa Salete, 354720 Santana da Ponte Pensa, 354730 Santana de Parnaíba, 354770 Santo Anastácio, 354780 Santo André, 354790 Santo Antônio da Alegria, 354800 Santo Antônio de Posse, 354805 Santo Antônio do Aracanguá, 354810 Santo Antônio do Jardim, 354820 Santo Antônio do Pinhal, 354830 Santo Expedito, 354840 Santópolis do Aguapeí, 354850 Santos, 354860 São Bento do Sapucaí, 354870 São Bernardo do Campo, 354880 São Caetano do Sul, 354890 São Carlos, 354900 São Francisco, 354910 São João da Boa Vista, 354920 São João das Duas Pontes, 354925 São João de Iracema, 354930 São João do Pau d'Alho, 354940 São Joaquim da Barra, 354950 São José da Bela Vista, 354960 São José do Barreiro, 354970 São José do Rio Pardo, 354980 São José do Rio Preto, 354990 São José dos Campos, 354995 São Lourenço da Serra, 355000 São Luís do Paraitinga, 355010 São Manuel, 355020 São Miguel Arcanjo, 355030 São Paulo, 355040 São Pedro, 355050 São Pedro do Turvo, 355060 São Roque, 355070 São Sebastião, 355080 São Sebastião da Grama, 355090 São Simão, 355100 São Vicente, 355110 Sarapuí, 355120 Sarutaiá, 355130 Sebastianópolis do Sul, 355140 Serra Azul, 355160 Serra Negra, 355150 Serrana, 355170 Sertãozinho, 355180 Sete Barras, 355190 Severínia, 355200 Silveiras, 355210 Socorro, 355220 Sorocaba, 355230 Sud Mennucci, 355240 Sumaré, 355255 Suzanápolis, 355250 Suzano, 355260 Tabapuã, 355270 Tabatinga, 355280 Taboão da Serra, 355290 Taciba, 355300 Taguaí, 355310 Taiaçu, 355320 Taiúva, 355330 Tambaú, 355340 Tanabi, 355350 Tapiraí, 355360 Tapiratiba, 355365 Taquaral, 355370 Taquaritinga, 355380 Taquarituba, 355385 Taquarivaí, 355390 Tarabai, 355395 Tarumã, 355400 Tatuí, 355410 Taubaté, 355420 Tejupá, 355430 Teodoro Sampaio, 355440 Terra Roxa, 355450 Tietê, 355460 Timburi, 355465 Torre de Pedra, 355470 Torrinha, 355475 Trabiju, 355480 Tremembé, 355490 Três Fronteiras, 355495 Tuiuti, 355500 Tupã, 355510 Tupi Paulista, 355520 Turiúba, 355530 Turmalina, 355535 Ubarana, 355540 Ubatuba, 355550 Ubirajara, 355560 Uchoa, 355570 União Paulista, 355580 Urânia, 355590 Uru, 355600 Urupês, 355610 Valentim Gentil, 355620 Valinhos, 355630 Valparaíso, 355635 Vargem, 355640 Vargem Grande do Sul, 355645 Vargem Grande Paulista, 355650 Várzea Paulista, 355660 Vera Cruz, 355670 Vinhedo, 355680 Viradouro, 355690 Vista Alegre do Alto, 355695 Vitória Brasil, 355700 Votorantim, 355710 Votuporanga, 355715 Zacarias
Lista Morb  CID-10: Febres tifóide e paratifóide
Período:2014
"Município";"2014";"Total"
"350570 Barueri";16765,71;16765,71
"350960 Campo Limpo Paulista";598,22;598,22
"351140 Cerqueira César";356,90;356,90
"351970 Ibiúna";649,80;649,80
"353030 Mirassol";674,00;674,00
"353140 Monte Aprazível";340,90;340,90
"354730 Santana de Parnaíba";2206,63;2206,63
"354860 São Bento do Sapucaí";548,98;548,98
"355030 São Paulo";27681,49;27681,49
"355170 Sertãozinho";798,80;798,80
"355220 Sorocaba";5835,14;5835,14
"Total";56456,57;56456,57
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Situação da base de dados nacional em 29/04/2016.
 Dados de janeiro de 2015 até março de 2016 sujeitos a retificação.
 
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
